"Date","DEPTH","TEMPERATURE","OXYGEN"
2016-08-24,6,22.9,7.4
2016-08-24,7,22.6,6.3
2016-08-24,8,21.9,1.8
2016-08-24,9,20.3,0.3
2016-09-13,0,22.3,7.8
2016-09-13,1,22.1,7.7
2016-09-13,10,20.1,0.2
2016-09-13,10.5,19.1,0.1
2016-09-13,2,21.9,7.5
2016-09-13,3,21.9,7.4
2016-09-13,4,21.9,7.3
2016-09-13,5,21.9,7
2016-09-13,6,21.8,7
2016-09-13,7,21.8,3.7
2016-09-13,8,21.7,3.7
2016-09-13,9,21.1,0.6
2016-09-27,0,18.6,8.3
2016-09-27,1,18.4,8.3
2016-09-27,10,17.9,7.4
2016-09-27,11,17.9,7.3
2016-09-27,2,18.3,8.2
2016-09-27,3,18.3,8.1
2016-09-27,4,18.3,8.1
2016-09-27,5,18.3,8
2016-09-27,6,18.3,8
2016-09-27,7,18.3,7.9
2016-09-27,8,18.2,7.7
2016-09-27,9,18.2,7.6
2016-10-13,0,15.2,9.2
2016-10-13,1,15.2,9.1
2016-10-13,10,15,8.1
2016-10-13,11,15,8.3
2016-10-13,2,15.2,9.1
2016-10-13,3,15.2,9.1
2016-10-13,4,15.2,9.1
2016-10-13,5,15.2,9.1
2016-10-13,6,15.2,9.1
2016-10-13,7,15.1,9
2016-10-13,8,15.1,8.8
2016-10-13,9,15,7.5
2016-10-27,0,11.5,10.4
2016-10-27,1,11.4,10
2016-10-27,10,11.2,9.8
2016-10-27,11,11.2,9.8
2016-10-27,2,11.4,9.9
2016-10-27,3,11.4,9.9
2016-10-27,4,11.4,9.9
2016-10-27,5,11.3,9.8
2016-10-27,6,11.3,9.8
2016-10-27,7,11.3,9.8
2016-10-27,8,11.2,9.8
2016-10-27,9,11.2,9.8
2017-10-11,0,18.2,7.6
2017-10-11,1,18.2,7.6
2017-10-11,10,18.1,7.4
2017-10-11,11,18.1,7.2
2017-10-11,2,18.2,7.6
2017-10-11,3,18.2,7.6
2017-10-11,4,18.2,7.5
2017-10-11,5,18.2,7.5
2017-10-11,6,18.2,7.5
2017-10-11,7,18.2,7.5
2017-10-11,8,18.2,7.5
2017-10-11,9,18.2,7.4
2018-09-19,0,21.8,7.2
2018-09-19,1,21.8,7.2
2018-09-19,10,21.6,7.2
2018-09-19,11,21.6,6.9
2018-09-19,12,21.7,7
2018-09-19,2,21.8,7.3
2018-09-19,3,21.8,7.2
2018-09-19,4,21.8,7.2
2018-09-19,5,21.7,7.2
2018-09-19,6,21.7,7.2
2018-09-19,7,21.7,7.2
2018-09-19,8,21.7,7.2
2018-09-19,9,21.7,7.2
2019-09-05,0,21.4,7.6
2019-09-05,1,21.3,7.5
2019-09-05,10,16.7,0.3
2019-09-05,11,15.8,0.2
2019-09-05,2,21.3,7.4
2019-09-05,3,21.3,7.3
2019-09-05,4,21.2,7.2
2019-09-05,5,21.2,7.2
2019-09-05,6,21.2,7.1
2019-09-05,7,21.2,7.1
2019-09-05,8,21.1,6.5
2019-09-05,9,18.4,0.3
2020-08-19,0,24.6,7.2
2020-08-19,1,24.6,7.2
2020-08-19,2,24.5,7.1
2020-08-19,3,24.4,7.1
2020-08-19,4,24.4,7
2020-08-19,5,24.4,7
2020-08-19,6,23.8,3.6
2020-08-19,7,22.1,1.4
2020-08-19,8,19.7,0.3
2020-10-01,0,18,9.2
2020-10-01,1,18,9.1
2020-10-01,10,17.8,8.3
2020-10-01,11,17.7,7.9
2020-10-01,2,18,9.1
2020-10-01,3,18.1,9
2020-10-01,4,18.1,9
2020-10-01,5,18.1,8.9
2020-10-01,6,18.1,8.9
2020-10-01,7,18.1,8.8
2020-10-01,8,18,8.5
2020-10-01,9,17.9,8.5
2021-05-13,0,14.6,10.4
2021-05-13,1,13,10.4
2021-05-13,10,12.7,10
2021-05-13,11,12.2,8.9
2021-05-13,12,11.9,8.6
2021-05-13,2,12.9,10.6
2021-05-13,3,12.9,10.5
2021-05-13,4,12.8,10.3
2021-05-13,5,12.8,10.2
2021-05-13,6,12.8,10.3
2021-05-13,7,12.8,10.1
2021-05-13,8,12.8,10.3
2021-05-13,9,12.8,10.1
2021-05-26,0,18,10
2021-05-26,1,17.8,10
2021-05-26,10,14.2,9.4
2021-05-26,11,14,8.9
2021-05-26,12,14,8.8
2021-05-26,2,17.3,9.9
2021-05-26,3,17.2,9.8
2021-05-26,4,16.8,9.8
2021-05-26,5,16.6,9.8
2021-05-26,6,16.6,9.7
2021-05-26,7,16,9.5
2021-05-26,8,15.2,9.6
2021-05-26,9,14.8,9.5
2021-06-11,0,22.5,8.1
2021-06-11,1,22.6,8.1
2021-06-11,10,16,3.1
2021-06-11,11,15.6,2.7
2021-06-11,2,22.6,8.1
2021-06-11,3,22.5,8
2021-06-11,4,21.5,7.3
2021-06-11,5,18.5,6.5
2021-06-11,6,17.4,6.8
2021-06-11,7,17.2,6.5
2021-06-11,8,16.6,5.5
2021-06-11,9,16.4,4.8
2021-06-25,0,21.8,7.4
2021-06-25,1,21.7,7.4
2021-06-25,10,16.5,1.4
2021-06-25,11,16.1,0.9
2021-06-25,12,15.7,0.3
2021-06-25,2,21.6,7.2
2021-06-25,3,21.6,7.5
2021-06-25,4,21.6,7
2021-06-25,5,21.4,7
2021-06-25,6,21,6.2
2021-06-25,7,20.7,5.3
2021-06-25,8,17.9,3.2
2021-06-25,9,17,2.2
2021-07-08,0,21.9,7.9
2021-07-08,1,21.9,7.7
2021-07-08,10,16.4,0.2
2021-07-08,11,16,0.1
2021-07-08,12,15.4,0.1
2021-07-08,2,21.9,7.7
2021-07-08,3,21.9,7.7
2021-07-08,4,21.9,7.6
2021-07-08,5,21.9,7.7
2021-07-08,6,21.8,7.5
2021-07-08,7,21,6.7
2021-07-08,8,20.8,6.4
2021-07-08,9,18.6,3.8
2021-07-22,0,23.2,8.4
2021-07-22,1,23.2,8.3
2021-07-22,10,18.7,1
2021-07-22,11,17.7,0.1
2021-07-22,12,16.8,0.1
2021-07-22,2,23.1,8.3
2021-07-22,3,23.1,8.3
2021-07-22,4,23.1,8.2
2021-07-22,5,23.1,8.2
2021-07-22,6,23,8.3
2021-07-22,7,23,8.3
2021-07-22,8,19.9,2.9
2021-07-22,9,19.4,2
2021-08-03,0,22.2,8.5
2021-08-03,1,22.2,8.4
2021-08-03,10,19,0.1
2021-08-03,11,18.1,0.1
2021-08-03,12,17.3,0.1
2021-08-03,2,21.9,7.8
2021-08-03,3,21.8,7.6
2021-08-03,4,21.8,7.7
2021-08-03,5,21.8,7.6
2021-08-03,6,21.7,7.3
2021-08-03,7,21.4,6
2021-08-03,8,21.3,5.4
2021-08-03,9,20.5,2.3
2021-08-19,0,25.4,9.6
2021-08-19,1,24.4,9.2
2021-08-19,10,19.7,0.4
2021-08-19,11,19.4,0.4
2021-08-19,12,18,0.4
2021-08-19,2,24.1,8
2021-08-19,3,23.8,6.7
2021-08-19,4,23.7,6.6
2021-08-19,5,22.4,3.8
2021-08-19,6,21.7,3.2
2021-08-19,7,21.4,2.7
2021-08-19,8,21,1.8
2021-08-19,9,20.4,0.3
2021-09-03,0,22,6.2
2021-09-03,1,22,6.1
2021-09-03,10,21,1.4
2021-09-03,11,20.1,0.2
2021-09-03,12,18.2,0.1
2021-09-03,2,22,6.1
2021-09-03,3,22,6
2021-09-03,4,22,6
2021-09-03,5,22,5.9
2021-09-03,6,22,5.9
2021-09-03,7,22,5.9
2021-09-03,8,21.9,5.7
2021-09-03,9,21.5,3.3
2021-09-17,0,21.1,8.7
2021-09-17,1,20.3,8.6
2021-09-17,10,19.5,1
2021-09-17,11,19.6,1.6
2021-09-17,12,19.6,2.6
2021-09-17,2,20.2,8.2
2021-09-17,3,20.1,8.1
2021-09-17,4,20.1,7.2
2021-09-17,5,20.1,8
2021-09-17,6,20.1,6.5
2021-09-17,7,20.1,6.9
2021-09-17,8,20,7.9
2021-09-17,9,20,7.3
2021-10-02,0,18.7,8.5
2021-10-02,1,18.6,8.1
2021-10-02,10,18.5,8.2
2021-10-02,11,18.4,8.2
2021-10-02,12,18.4,7.9
2021-10-02,2,18.6,7.8
2021-10-02,3,18.6,7.8
2021-10-02,4,18.6,7.3
2021-10-02,5,18.6,7.6
2021-10-02,6,18.6,7.8
2021-10-02,7,18.5,7.6
2021-10-02,8,18.5,7.6
2021-10-02,9,18.5,7.8
2021-10-15,0,17.9,9.6
2021-10-15,1,17.9,9.3
2021-10-15,10,16.8,6.5
2021-10-15,11,16.7,4.2
2021-10-15,12,16.7,2.3
2021-10-15,2,17.9,9.3
2021-10-15,3,17.2,7.3
2021-10-15,4,16.9,7.4
2021-10-15,5,16.9,7.3
2021-10-15,6,16.9,7
2021-10-15,7,16.8,7
2021-10-15,8,16.8,7
2021-10-15,9,16.8,6.1
