Log:,MPDEP1- 1 of 1
Report Created:, 2020-05-26 20:37:30
Site:, MPDEP1
GPS:, , 
Log Created:, 2020-05-26 13:53:47
Number Readings:, 91
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 424194
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2020-05-26 13:53:47, 1011.1, 17.58, 10.14, 106.4, 7.37, 51.7, 83.7, 97.5, 0.0, 11949, 0.999, 0, 0.66, 0.520, 27.30
2020-05-26 13:53:57, 1011.1, 17.58, 10.15, 106.6, 7.39, 52.2, 83.7, 97.5, 0.0, 11946, 0.999, 0, 0.57, 0.396, 27.30
2020-05-26 13:54:07, 1011.0, 17.55, 10.15, 106.6, 7.37, 53.3, 83.7, 97.6, 0.0, 11944, 0.999, 0, 0.67, 0.538, 27.30
2020-05-26 13:54:17, 1011.1, 17.54, 10.16, 106.6, 7.36, 53.6, 83.7, 97.6, 0.0, 11954, 0.999, 0, 0.71, 0.596, 27.40
2020-05-26 13:54:27, 1011.0, 17.54, 10.16, 106.6, 7.39, 52.5, 83.7, 97.6, 0.0, 11946, 0.999, 0, 0.59, 0.420, 27.40
2020-05-26 13:54:37, 1011.1, 17.54, 10.16, 106.6, 7.38, 53.1, 83.7, 97.6, 0.0, 11943, 0.999, 0, 0.65, 0.511, 27.40
2020-05-26 13:54:47, 1011.0, 17.54, 10.15, 106.5, 7.39, 53.1, 83.7, 97.6, 0.0, 11953, 0.999, 0, 0.57, 0.384, 27.40
2020-05-26 13:54:57, 1011.1, 17.51, 10.17, 106.7, 7.39, 53.2, 83.6, 97.5, 0.0, 11960, 0.999, 0, 0.50, 0.295, 27.50
2020-05-26 13:55:07, 1011.1, 17.54, 10.16, 106.5, 7.38, 53.6, 83.6, 97.6, 0.0, 11956, 0.999, 0, 0.58, 0.412, 27.50
2020-05-26 13:55:17, 1011.0, 17.53, 10.17, 106.6, 7.37, 54.7, 83.7, 97.6, 0.0, 11947, 0.999, 0, 0.64, 0.487, 27.50
2020-05-26 13:55:27, 1011.1, 17.51, 10.16, 106.6, 7.40, 53.8, 83.7, 97.6, 0.0, 11947, 0.999, 0, 0.65, 0.508, 27.50
2020-05-26 13:55:37, 1011.1, 17.50, 10.17, 106.6, 7.34, 56.3, 83.6, 97.6, 0.0, 11959, 0.999, 0, 0.95, 0.929, 27.60
2020-05-26 13:55:47, 1011.0, 17.49, 10.17, 106.6, 7.34, 57.1, 83.6, 97.6, 0.0, 11960, 0.999, 0, 0.93, 0.907, 27.60
2020-05-26 13:55:57, 1011.1, 17.49, 10.17, 106.6, 7.32, 57.6, 83.7, 97.7, 0.0, 11952, 0.999, 0, 1.13, 1.189, 27.60
2020-05-26 13:56:07, 1011.1, 17.48, 10.17, 106.5, 7.29, 58.4, 83.7, 97.7, 0.0, 11954, 0.999, 0, 1.20, 1.288, 27.70
2020-05-26 13:56:17, 1011.0, 17.48, 10.18, 106.6, 7.35, 57.7, 83.6, 97.6, 0.0, 11962, 0.999, 0, 1.28, 1.406, 27.70
2020-05-26 13:56:27, 1011.1, 17.48, 10.17, 106.6, 7.33, 60.8, 83.6, 97.7, 0.0, 11958, 0.999, 0, 1.40, 1.570, 27.70
2020-05-26 13:56:37, 1011.1, 17.47, 10.18, 106.6, 7.30, 58.8, 83.6, 97.6, 0.0, 11961, 0.999, 0, 1.54, 1.764, 27.80
2020-05-26 13:56:47, 1011.1, 17.47, 10.17, 106.5, 7.32, 59.4, 83.6, 97.7, 0.0, 11960, 0.999, 0, 1.53, 1.752, 27.80
2020-05-26 13:56:57, 1011.2, 17.46, 10.17, 106.5, 7.28, 60.1, 83.6, 97.7, 0.0, 11959, 0.999, 0, 1.75, 2.073, 27.80
2020-05-26 13:57:07, 1011.2, 17.46, 10.18, 106.6, 7.32, 59.6, 83.6, 97.7, 0.0, 11958, 0.999, 0, 1.71, 2.014, 27.90
2020-05-26 13:57:17, 1011.1, 17.46, 10.19, 106.7, 7.29, 61.5, 83.6, 97.7, 0.0, 11962, 0.999, 0, 1.90, 2.286, 27.90
2020-05-26 13:57:27, 1011.1, 17.47, 10.19, 106.8, 7.31, 59.5, 83.6, 97.6, 0.0, 11964, 0.999, 0, 1.91, 2.300, 27.90
2020-05-26 13:57:37, 1011.1, 17.46, 10.18, 106.6, 7.31, 60.4, 83.6, 97.7, 0.0, 11956, 0.999, 0, 2.00, 2.424, 27.90
2020-05-26 13:57:47, 1011.2, 17.45, 10.18, 106.6, 7.31, 60.0, 83.6, 97.6, 0.0, 11965, 0.999, 0, 2.09, 2.551, 28.00
2020-05-26 13:57:57, 1011.1, 17.45, 10.18, 106.6, 7.29, 61.2, 83.6, 97.6, 0.0, 11967, 0.999, 0, 2.39, 2.981, 28.00
2020-05-26 13:58:07, 1011.1, 17.45, 10.19, 106.7, 7.32, 59.2, 83.6, 97.6, 0.0, 11968, 0.999, 0, 2.06, 2.510, 28.00
2020-05-26 13:58:17, 1011.1, 17.45, 10.19, 106.7, 7.32, 60.1, 83.6, 97.7, 0.0, 11959, 0.999, 0, 2.27, 2.803, 28.00
2020-05-26 13:58:27, 1011.1, 17.45, 10.18, 106.6, 7.32, 60.1, 83.6, 97.6, 0.0, 11968, 0.999, 0, 2.48, 3.104, 28.00
2020-05-26 13:58:37, 1011.1, 17.45, 10.18, 106.6, 7.32, 59.7, 83.5, 97.6, 0.0, 11971, 0.999, 0, 2.63, 3.320, 28.10
2020-05-26 13:58:47, 1011.1, 17.45, 10.18, 106.6, 7.32, 60.2, 83.6, 97.7, 0.0, 11961, 0.999, 0, 2.62, 3.304, 28.10
2020-05-26 13:58:57, 1011.1, 17.36, 10.19, 106.6, 7.32, 60.1, 83.4, 97.5, 0.0, 11994, 0.999, 0, 2.76, 3.504, 28.10
2020-05-26 13:59:07, 1011.1, 17.35, 10.20, 106.6, 7.33, 60.2, 83.2, 97.5, 0.0, 12017, 0.999, 0, 2.93, 3.751, 28.10
2020-05-26 13:59:17, 1011.1, 17.30, 10.21, 106.7, 7.33, 59.8, 83.2, 97.5, 0.0, 12013, 0.999, 0, 3.14, 4.041, 28.10
2020-05-26 13:59:27, 1011.1, 17.31, 10.23, 106.8, 7.32, 60.4, 83.2, 97.5, 0.0, 12021, 0.999, 0, 3.19, 4.114, 28.10
2020-05-26 13:59:37, 1011.1, 17.28, 10.22, 106.7, 7.33, 60.1, 83.2, 97.6, 0.0, 12014, 0.999, 0, 3.33, 4.313, 28.00
2020-05-26 13:59:47, 1011.1, 17.29, 10.24, 106.9, 7.33, 60.4, 83.2, 97.6, 0.0, 12019, 0.999, 0, 3.43, 4.456, 28.00
2020-05-26 13:59:57, 1011.1, 17.18, 10.22, 106.6, 7.34, 60.3, 83.0, 97.3, 0.0, 12052, 0.999, 0, 3.63, 4.738, 28.00
2020-05-26 14:00:07, 1011.2, 17.15, 10.25, 106.8, 7.33, 60.5, 82.9, 97.5, 0.0, 12057, 0.999, 0, 3.80, 4.988, 28.00
2020-05-26 14:00:17, 1011.2, 17.19, 10.27, 106.9, 7.34, 60.5, 83.0, 97.6, 0.0, 12046, 0.999, 0, 3.98, 5.239, 28.00
2020-05-26 14:00:27, 1011.2, 17.03, 10.25, 106.8, 7.34, 60.6, 83.0, 97.5, 0.0, 12051, 0.999, 0, 4.14, 5.475, 27.90
2020-05-26 14:00:37, 1011.2, 16.92, 10.25, 106.1, 7.34, 60.7, 82.3, 97.3, 0.0, 12150, 0.999, 0, 4.09, 5.400, 27.90
2020-05-26 14:00:47, 1011.2, 16.73, 10.23, 105.7, 7.35, 60.8, 82.0, 97.2, 0.0, 12191, 0.999, 0, 4.43, 5.876, 27.90
2020-05-26 14:00:57, 1011.2, 16.69, 10.26, 105.8, 7.35, 60.8, 81.9, 97.3, 0.0, 12208, 0.999, 0, 4.45, 5.912, 27.80
2020-05-26 14:01:07, 1011.2, 16.65, 10.28, 105.9, 7.35, 60.8, 81.9, 97.4, 0.0, 12217, 0.999, 0, 4.86, 6.490, 27.80
2020-05-26 14:01:17, 1011.2, 16.51, 10.29, 105.9, 7.35, 60.9, 81.6, 97.2, 0.0, 12251, 0.999, 0, 4.99, 6.672, 27.80
2020-05-26 14:01:27, 1011.2, 16.42, 10.29, 105.5, 7.36, 60.9, 81.3, 97.1, 0.0, 12297, 0.999, 0, 5.10, 6.836, 27.70
2020-05-26 14:01:37, 1011.2, 16.34, 10.27, 105.1, 7.36, 61.0, 81.2, 97.2, 0.0, 12309, 0.999, 0, 5.27, 7.075, 27.70
2020-05-26 14:01:47, 1011.2, 16.29, 10.24, 104.8, 7.36, 61.0, 81.1, 97.2, 0.0, 12334, 0.999, 0, 5.30, 7.121, 27.70
2020-05-26 14:01:57, 1011.1, 16.20, 10.24, 104.5, 7.36, 61.1, 80.9, 97.2, 0.0, 12355, 0.999, 0, 5.43, 7.308, 27.60
2020-05-26 14:02:07, 1011.2, 16.12, 10.23, 104.3, 7.37, 61.1, 80.8, 97.1, 0.0, 12380, 0.999, 0, 5.71, 7.701, 27.60
2020-05-26 14:02:17, 1011.1, 16.09, 10.24, 104.2, 7.37, 61.1, 80.6, 97.1, 0.0, 12407, 0.999, 0, 5.67, 7.648, 27.60
2020-05-26 14:02:27, 1011.2, 15.77, 10.19, 103.5, 7.38, 61.4, 80.0, 96.7, 0.0, 12495, 0.999, 0, 5.83, 7.870, 27.60
2020-05-26 14:02:37, 1011.2, 15.69, 10.23, 103.4, 7.38, 61.7, 79.6, 96.7, 0.0, 12561, 0.999, 0, 5.88, 7.945, 27.50
2020-05-26 14:02:47, 1011.1, 15.51, 10.18, 102.7, 7.38, 61.9, 79.6, 96.8, 0.0, 12570, 0.999, 0, 5.92, 8.008, 27.50
2020-05-26 14:02:57, 1011.2, 14.54, 10.10, 100.4, 7.41, 62.5, 77.6, 95.8, 0.0, 12888, 0.999, 0, 6.20, 8.397, 27.50
2020-05-26 14:03:07, 1011.2, 14.13, 10.10, 98.7, 7.42, 62.6, 75.9, 95.5, 0.0, 13181, 0.999, 0, 6.44, 8.739, 27.50
2020-05-26 14:03:17, 1011.1, 13.81, 10.14, 98.7, 7.42, 62.7, 75.5, 95.5, 0.0, 13244, 0.999, 0, 6.72, 9.138, 27.40
2020-05-26 14:03:27, 1011.2, 13.67, 10.02, 96.9, 7.44, 62.6, 75.1, 95.7, 0.0, 13316, 0.999, 0, 7.08, 9.646, 27.40
2020-05-26 14:03:37, 1011.2, 13.58, 9.90, 95.5, 7.45, 62.6, 75.0, 95.8, 0.0, 13334, 0.999, 0, 7.23, 9.863, 27.40
2020-05-26 14:03:47, 1011.1, 13.54, 9.81, 94.4, 7.45, 62.6, 74.9, 96.0, 0.0, 13343, 0.999, 0, 7.22, 9.847, 27.40
2020-05-26 14:03:57, 1011.2, 13.40, 9.68, 93.1, 7.46, 51.2, 74.7, 95.7, 0.0, 13395, 0.999, 0, 7.57, 10.354, 27.40
2020-05-26 14:04:07, 1011.2, 13.41, 9.26, 88.9, 7.43, -24.1, 84.1, 108.0, 0.1, 11894, 0.999, 0, 7.42, 10.141, 27.30
2020-05-26 14:04:17, 1011.2, 13.45, 8.93, 85.7, 7.40, -45.7, 86.5, 111.0, 0.1, 11567, 0.999, 0, 7.43, 10.155, 27.30
2020-05-26 14:04:27, 1011.1, 13.47, 8.29, 79.7, 7.39, -52.1, 85.0, 109.0, 0.1, 11768, 0.999, 0, 7.40, 10.106, 27.30
2020-05-26 14:04:37, 1011.1, 13.49, 7.66, 73.6, 7.38, -54.6, 83.6, 107.1, 0.1, 11968, 0.999, 0, 7.38, 10.075, 27.30
2020-05-26 14:04:47, 1011.1, 13.48, 7.09, 68.2, 7.40, -56.8, 82.5, 105.7, 0.0, 12128, 0.999, 0, 7.36, 10.054, 27.30
2020-05-26 14:04:57, 1011.1, 13.46, 6.55, 63.0, 7.40, -57.0, 81.8, 104.9, 0.0, 12226, 0.999, 0, 7.36, 10.042, 27.30
2020-05-26 14:05:07, 1011.1, 13.45, 6.08, 58.4, 7.41, -57.4, 81.4, 104.4, 0.0, 12291, 0.999, 0, 7.36, 10.043, 27.30
2020-05-26 14:05:17, 1011.1, 13.45, 5.64, 54.2, 7.42, -57.7, 81.2, 104.1, 0.0, 12322, 0.999, 0, 7.35, 10.036, 27.20
2020-05-26 14:05:27, 1011.1, 13.44, 5.16, 49.6, 7.43, -57.8, 81.0, 103.9, 0.0, 12344, 0.999, 0, 7.35, 10.034, 27.20
2020-05-26 14:05:37, 1011.2, 13.42, 4.67, 44.9, 7.44, -58.0, 80.9, 103.9, 0.0, 12359, 0.999, 0, 7.34, 10.024, 27.20
2020-05-26 14:05:47, 1011.1, 13.41, 4.23, 40.6, 7.45, -58.2, 80.9, 103.9, 0.0, 12359, 0.999, 0, 7.34, 10.019, 27.20
2020-05-26 14:05:57, 1011.1, 13.40, 3.78, 36.3, 7.47, -55.2, 80.8, 103.8, 0.0, 12374, 0.999, 0, 7.33, 10.003, 27.20
2020-05-26 14:06:07, 1011.1, 15.07, 6.40, 61.6, 7.36, -29.2, 78.1, 100.0, 0.0, 12808, 0.999, 0, 5.79, 7.813, 27.20
2020-05-26 14:06:17, 1011.1, 15.83, 9.21, 92.1, 7.27, -20.2, 80.5, 98.9, 0.0, 12417, 0.999, 0, 5.03, 6.730, 27.20
2020-05-26 14:06:27, 1011.1, 15.94, 9.94, 100.8, 7.28, -18.3, 81.1, 98.1, 0.0, 12329, 0.999, 0, 5.03, 6.736, 27.20
2020-05-26 14:06:37, 1011.1, 15.96, 10.22, 103.6, 7.28, -16.3, 81.1, 98.1, 0.0, 12325, 0.999, 0, 5.03, 6.742, 27.20
2020-05-26 14:06:47, 1011.1, 16.06, 10.29, 104.5, 7.29, -14.7, 81.1, 98.0, 0.0, 12326, 0.999, 0, 5.04, 6.745, 27.10
2020-05-26 14:06:57, 1011.1, 16.11, 10.30, 104.8, 7.30, -13.0, 81.2, 97.8, 0.0, 12321, 0.999, 0, 5.01, 6.703, 27.20
2020-05-26 14:07:07, 1011.1, 16.12, 10.32, 105.0, 7.30, -10.6, 81.2, 97.8, 0.0, 12318, 0.999, 0, 5.00, 6.693, 27.10
2020-05-26 14:07:17, 1011.1, 16.15, 10.31, 105.0, 7.30, -8.2, 81.2, 97.7, 0.0, 12321, 0.999, 0, 5.02, 6.717, 27.10
2020-05-26 14:07:27, 1011.1, 16.16, 10.30, 105.0, 7.31, -6.1, 81.2, 97.8, 0.0, 12310, 0.999, 0, 5.00, 6.688, 27.10
2020-05-26 14:07:37, 1011.1, 16.20, 10.29, 104.9, 7.31, -3.8, 81.2, 97.6, 0.0, 12318, 0.999, 0, 5.04, 6.754, 27.10
2020-05-26 14:07:47, 1011.1, 16.81, 10.38, 105.9, 7.09, 9.5, 81.7, 98.2, 0.0, 12238, 0.999, 0, 3.47, 4.520, 27.10
2020-05-26 14:07:57, 1011.1, 17.02, 10.31, 106.8, 7.01, 15.4, 82.9, 98.0, 0.0, 12058, 0.999, 0, 3.10, 3.986, 27.10
2020-05-26 14:08:07, 1011.0, 17.10, 10.29, 106.9, 6.99, 18.0, 83.2, 98.1, 0.0, 12019, 0.999, 0, 2.97, 3.803, 27.10
2020-05-26 14:08:17, 1011.0, 17.18, 10.26, 106.8, 7.00, 19.8, 83.3, 98.0, 0.0, 11998, 0.999, 0, 2.97, 3.798, 27.10
2020-05-26 14:08:27, 1011.0, 17.18, 10.26, 106.8, 7.01, 21.8, 83.3, 97.9, 0.0, 12006, 0.999, 0, 2.97, 3.799, 27.10
2020-05-26 14:08:37, 1011.0, 17.19, 10.25, 106.8, 7.01, 23.4, 83.2, 97.8, 0.0, 12018, 0.999, 0, 2.97, 3.799, 27.10
2020-05-26 14:08:47, 1011.0, 17.23, 10.26, 106.9, 7.02, 25.1, 83.3, 97.9, 0.0, 12001, 0.999, 0, 2.97, 3.804, 27.20

