Log:,LPDEP2- 1 of 1
Report Created:, 2020-06-11 20:59:47
Site:, LPDEP2
GPS:, , 
Log Created:, 2020-06-10 14:56:04
Number Readings:, 127
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 424194
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2020-06-10 14:56:04, 1013.1, 19.28, 9.29, 100.8, 7.32, 72.0, 50.4, 56.5, 0.0, 19848, 0.998, 0, 0.37, 0.383, 21.90
2020-06-10 14:56:11, 1013.1, 19.27, 9.28, 100.7, 7.33, 70.0, 50.4, 56.6, 0.0, 19831, 0.998, 0, 0.41, 0.442, 21.90
2020-06-10 14:56:21, 1013.1, 19.23, 9.32, 100.9, 7.38, 68.0, 50.4, 56.6, 0.0, 19840, 0.998, 0, 0.39, 0.408, 22.10
2020-06-10 14:56:31, 1013.2, 19.16, 9.32, 100.9, 7.30, 71.2, 50.4, 56.7, 0.0, 19835, 0.998, 0, 0.46, 0.505, 22.20
2020-06-10 14:56:41, 1013.1, 19.13, 9.34, 101.1, 7.35, 66.2, 50.4, 56.7, 0.0, 19852, 0.998, 0, 0.50, 0.563, 22.30
2020-06-10 14:56:51, 1013.1, 19.10, 9.35, 101.1, 7.34, 70.4, 50.3, 56.7, 0.0, 19863, 0.998, 0, 0.88, 1.113, 22.40
2020-06-10 14:57:01, 1013.1, 19.06, 9.36, 101.1, 7.31, 67.9, 50.4, 56.8, 0.0, 19850, 0.998, 0, 1.36, 1.788, 22.50
2020-06-10 14:57:11, 1013.1, 19.06, 9.37, 101.1, 7.31, 66.4, 50.4, 56.9, 0.0, 19831, 0.998, 0, 1.85, 2.483, 22.70
2020-06-10 14:57:21, 1013.2, 18.99, 9.38, 101.2, 7.26, 68.5, 50.4, 56.9, 0.0, 19837, 0.998, 0, 2.27, 3.077, 22.80
2020-06-10 14:57:31, 1013.2, 18.97, 9.37, 101.0, 7.27, 67.8, 50.4, 56.9, 0.0, 19847, 0.998, 0, 2.66, 3.633, 22.90
2020-06-10 14:57:41, 1013.1, 18.96, 9.39, 101.2, 7.24, 68.3, 50.3, 56.9, 0.0, 19879, 0.998, 0, 3.02, 4.149, 23.00
2020-06-10 14:57:51, 1013.2, 18.90, 9.39, 101.2, 7.24, 67.7, 50.3, 56.9, 0.0, 19871, 0.998, 0, 3.28, 4.526, 23.20
2020-06-10 14:58:01, 1013.1, 18.88, 9.39, 101.1, 7.24, 67.1, 50.3, 56.9, 0.0, 19877, 0.998, 0, 3.45, 4.761, 23.30
2020-06-10 14:58:11, 1013.0, 18.88, 9.40, 101.2, 7.24, 66.5, 50.3, 56.9, 0.0, 19894, 0.998, 0, 3.66, 5.065, 23.40
2020-06-10 14:58:21, 1013.1, 18.84, 9.39, 101.0, 7.25, 65.9, 50.3, 56.9, 0.0, 19896, 0.998, 0, 4.19, 5.813, 23.50
2020-06-10 14:58:31, 1013.1, 18.83, 9.40, 101.1, 7.25, 65.2, 50.3, 57.0, 0.0, 19898, 0.998, 0, 4.35, 6.038, 23.60
2020-06-10 14:58:41, 1013.1, 18.83, 9.41, 101.1, 7.27, 64.1, 50.2, 56.9, 0.0, 19910, 0.998, 0, 4.99, 6.953, 23.70
2020-06-10 14:58:51, 1013.0, 18.79, 9.40, 101.0, 7.29, 63.0, 50.3, 57.0, 0.0, 19888, 0.998, 0, 5.24, 7.306, 23.80
2020-06-10 14:59:01, 1013.0, 18.79, 9.40, 101.0, 7.31, 61.5, 50.2, 56.9, 0.0, 19929, 0.998, 0, 5.57, 7.779, 23.90
2020-06-10 14:59:11, 1013.0, 18.70, 9.40, 100.8, 7.34, 60.2, 50.2, 57.0, 0.0, 19933, 0.998, 0, 5.95, 8.321, 24.00
2020-06-10 14:59:21, 1013.0, 16.43, 9.22, 95.9, 7.41, 60.5, 47.9, 56.1, 0.0, 20898, 0.999, 0, 6.56, 9.180, 24.10
2020-06-10 14:59:31, 1013.1, 15.93, 9.24, 93.9, 7.44, 60.2, 46.5, 56.0, 0.0, 21526, 0.999, 0, 6.76, 9.477, 24.20
2020-06-10 14:59:41, 1013.2, 15.66, 9.29, 93.6, 7.46, 60.0, 46.1, 56.0, 0.0, 21704, 0.999, 0, 7.05, 9.879, 24.30
2020-06-10 14:59:51, 1013.1, 15.60, 9.33, 93.9, 7.47, 60.0, 46.0, 56.0, 0.0, 21733, 0.999, 0, 6.97, 9.763, 24.30
