Log:,LPDEP1- 1 of 1
Report Created:, 2020-07-05 17:05:42
Site:, LPDEP1
GPS:, , 
Log Created:, 2020-07-05 16:08:40
Number Readings:, 145
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 424194
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2020-07-05 16:08:40, 1005.9, 22.70, 8.75, 102.3, 8.25, 15.8, 55.9, 58.5, 0.0, 17876, 0.998, 0, 0.09, -0.066, 22.90
2020-07-05 16:08:42, 1005.9, 22.71, 8.75, 102.3, 8.29, 26.6, 55.9, 58.5, 0.0, 17876, 0.998, 0, 0.09, -0.066, 22.90
2020-07-05 16:08:52, 1005.8, 22.75, 8.71, 101.8, 8.19, 33.1, 55.9, 58.4, 0.0, 17896, 0.998, 0, 0.10, -0.053, 22.90
2020-07-05 16:09:02, 1005.9, 22.77, 8.70, 101.7, 8.10, 37.5, 55.9, 58.4, 0.0, 17903, 0.998, 0, 0.12, -0.014, 22.90
2020-07-05 16:09:12, 1005.9, 22.78, 8.70, 101.8, 8.03, 42.1, 55.9, 58.4, 0.0, 17893, 0.998, 0, 0.13, -0.001, 22.90
2020-07-05 16:09:22, 1005.9, 22.80, 8.70, 101.8, 8.00, 43.8, 55.9, 58.3, 0.0, 17895, 0.998, 0, 0.59, 0.653, 22.90
2020-07-05 16:09:32, 1005.9, 22.80, 8.70, 101.8, 7.96, 48.9, 55.9, 58.3, 0.0, 17889, 0.998, 0, 0.80, 0.951, 22.80
2020-07-05 16:09:42, 1005.9, 22.80, 8.69, 101.7, 7.96, 50.3, 55.9, 58.3, 0.0, 17891, 0.998, 0, 0.80, 0.951, 22.80
2020-07-05 16:09:52, 1005.9, 22.81, 8.70, 101.8, 7.93, 52.3, 55.9, 58.3, 0.0, 17895, 0.998, 0, 0.84, 1.009, 22.80
2020-07-05 16:10:02, 1005.9, 22.81, 8.69, 101.7, 7.96, 52.4, 55.9, 58.4, 0.0, 17882, 0.998, 0, 0.69, 0.792, 22.80
2020-07-05 16:10:12, 1005.9, 22.83, 8.69, 101.8, 7.93, 55.1, 55.9, 58.4, 0.0, 17875, 0.998, 0, 1.22, 1.542, 22.80
2020-07-05 16:10:22, 1005.9, 22.83, 8.67, 101.5, 7.92, 56.1, 55.9, 58.3, 0.0, 17891, 0.998, 0, 1.58, 2.058, 22.70
2020-07-05 16:10:32, 1005.8, 22.82, 8.68, 101.7, 7.90, 58.9, 55.9, 58.4, 0.0, 17876, 0.998, 0, 2.03, 2.700, 22.70
2020-07-05 16:10:42, 1005.9, 22.84, 8.68, 101.7, 7.89, 59.9, 55.9, 58.3, 0.0, 17883, 0.998, 0, 2.16, 2.887, 22.70
2020-07-05 16:10:52, 1005.7, 22.83, 8.69, 101.8, 7.89, 60.6, 55.9, 58.3, 0.0, 17889, 0.998, 0, 2.54, 3.422, 22.70
2020-07-05 16:11:02, 1005.8, 22.84, 8.68, 101.6, 7.89, 61.6, 55.9, 58.3, 0.0, 17885, 0.998, 0, 2.82, 3.821, 22.70
2020-07-05 16:11:12, 1005.8, 22.84, 8.68, 101.7, 7.88, 62.3, 55.9, 58.3, 0.0, 17884, 0.998, 0, 3.11, 4.240, 22.60
2020-07-05 16:11:22, 1005.8, 22.83, 8.69, 101.7, 7.89, 62.9, 55.9, 58.4, 0.0, 17876, 0.998, 0, 3.37, 4.606, 22.60
2020-07-05 16:11:42, 1005.8, 22.78, 8.68, 101.6, 7.90, 66.5, 55.9, 58.3, 0.0, 17901, 0.998, 0, 3.70, 5.081, 22.60
2020-07-05 16:11:52, 1005.8, 22.76, 8.66, 101.3, 7.91, 65.7, 55.7, 58.2, 0.0, 17944, 0.998, 0, 3.74, 5.135, 22.60
2020-07-05 16:12:02, 1005.8, 22.80, 8.68, 101.6, 7.93, 64.8, 55.8, 58.3, 0.0, 17908, 0.998, 0, 3.97, 5.451, 22.50
2020-07-05 16:12:12, 1005.7, 22.71, 8.67, 101.5, 7.95, 64.2, 55.9, 58.3, 0.0, 17894, 0.998, 0, 4.17, 5.738, 22.50
2020-07-05 16:12:22, 1005.8, 22.43, 8.67, 101.2, 7.98, 63.7, 55.6, 58.2, 0.0, 17998, 0.998, 0, 4.55, 6.280, 22.50
2020-07-05 16:12:32, 1005.8, 22.33, 8.71, 101.3, 8.00, 63.3, 55.3, 58.1, 0.0, 18095, 0.998, 0, 4.60, 6.354, 22.50
2020-07-05 16:12:42, 1005.7, 21.78, 8.67, 100.2, 8.03, 63.4, 54.6, 57.8, 0.0, 18303, 0.998, 0, 4.82, 6.664, 22.50
2020-07-05 16:12:52, 1005.8, 21.41, 8.80, 100.6, 8.06, 63.4, 54.0, 57.7, 0.0, 18533, 0.998, 0, 4.86, 6.724, 22.50
2020-07-05 16:13:02, 1005.7, 20.60, 8.89, 100.6, 8.10, 63.3, 53.3, 57.7, 0.0, 18747, 0.998, 0, 5.31, 7.367, 22.40
2020-07-05 16:13:12, 1005.7, 19.99, 9.05, 101.0, 8.12, 63.8, 52.3, 57.4, 0.0, 19128, 0.998, 0, 5.43, 7.530, 22.40
2020-07-05 16:13:22, 1005.7, 19.19, 9.11, 100.1, 8.17, 63.3, 51.2, 57.2, 0.0, 19519, 0.998, 0, 5.78, 8.035, 22.40
2020-07-05 16:13:32, 1005.7, 18.72, 9.13, 98.9, 8.20, 63.6, 50.2, 56.9, 0.0, 19925, 0.998, 0, 5.97, 8.306, 22.40
2020-07-05 16:13:42, 1005.7, 18.43, 9.07, 97.9, 8.23, 63.5, 49.7, 56.5, 0.0, 20137, 0.998, 0, 5.99, 8.331, 22.40
2020-07-05 16:13:52, 1005.7, 18.19, 9.04, 96.9, 8.26, 63.3, 49.5, 56.7, 0.0, 20197, 0.999, 0, 5.99, 8.333, 22.40
2020-07-05 16:14:02, 1005.7, 17.72, 8.98, 95.7, 8.29, 63.5, 49.1, 56.7, 0.0, 20352, 0.999, 0, 6.29, 8.763, 22.40
2020-07-05 16:14:12, 1005.8, 17.36, 8.90, 94.0, 8.32, 63.2, 48.7, 56.7, 0.0, 20521, 0.999, 0, 6.38, 8.880, 22.40
2020-07-05 16:14:22, 1005.7, 16.90, 8.78, 91.8, 8.37, 62.7, 48.2, 56.8, 0.0, 20738, 0.999, 0, 6.58, 9.165, 22.30
2020-07-05 16:14:32, 1005.7, 16.44, 8.67, 90.0, 8.41, 61.9, 47.8, 56.7, 0.0, 20924, 0.999, 0, 6.73, 9.386, 22.30
2020-07-05 16:14:49, 1005.8, 16.06, 8.42, 86.3, 8.50, 62.4, 46.8, 56.3, 0.0, 21362, 0.999, 0, 6.87, 9.585, 22.30
2020-07-05 16:14:59, 1005.7, 15.66, 8.34, 84.8, 8.55, 60.8, 46.7, 56.6, 0.0, 21420, 0.999, 0, 6.86, 9.573, 22.30
2020-07-05 16:15:09, 1005.7, 15.41, 8.26, 83.5, 8.61, 58.9, 46.4, 56.7, 0.0, 21544, 0.999, 0, 6.99, 9.749, 22.30
2020-07-05 16:15:19, 1005.7, 15.17, 8.18, 82.3, 8.69, 55.9, 46.2, 56.6, 0.0, 21661, 0.999, 0, 7.15, 9.975, 22.30
2020-07-05 16:15:29, 1005.7, 15.03, 8.03, 80.5, 8.79, 52.2, 45.9, 56.6, 0.0, 21799, 0.999, 0, 7.29, 10.180, 22.30
2020-07-05 16:15:39, 1005.6, 14.81, 7.93, 79.2, 8.89, 49.2, 45.7, 56.5, 0.0, 21891, 0.999, 0, 7.47, 10.434, 22.20
2020-07-05 16:15:49, 1005.7, 14.72, 7.85, 78.0, 8.98, 45.9, 45.4, 56.5, 0.0, 22012, 0.999, 0, 7.57, 10.584, 22.30
2020-07-05 16:15:59, 1005.7, 14.55, 7.77, 77.1, 9.10, 41.4, 45.3, 56.4, 0.0, 22084, 0.999, 0, 7.70, 10.763, 22.20
2020-07-05 16:16:09, 1005.7, 14.21, 7.70, 76.0, 9.24, 36.9, 45.1, 56.5, 0.0, 22187, 0.999, 0, 7.96, 11.136, 22.20
2020-07-05 16:16:19, 1005.7, 14.04, 7.63, 74.7, 9.36, 33.2, 44.8, 56.6, 0.0, 22306, 0.999, 0, 8.12, 11.355, 22.20
2020-07-05 16:16:29, 1005.7, 13.77, 7.49, 73.0, 9.49, 29.8, 44.6, 56.6, 0.0, 22427, 0.999, 0, 8.15, 11.398, 22.20
2020-07-05 16:16:39, 1005.7, 13.80, 7.38, 71.7, 9.55, 29.1, 44.5, 56.7, 0.0, 22464, 0.999, 0, 8.19, 11.455, 22.20
2020-07-05 16:16:49, 1005.7, 13.72, 7.35, 71.5, 9.63, 27.6, 44.6, 56.8, 0.0, 22424, 0.999, 0, 8.17, 11.432, 22.20
2020-07-05 16:16:59, 1005.8, 13.64, 7.31, 71.0, 9.69, 26.7, 44.5, 56.7, 0.0, 22483, 0.999, 0, 8.16, 11.424, 22.20
2020-07-05 16:17:09, 1005.7, 13.57, 7.28, 70.6, 9.75, 25.8, 44.5, 56.8, 0.0, 22478, 0.999, 0, 8.44, 11.810, 22.20
2020-07-05 16:17:19, 1005.7, 13.37, 7.23, 69.9, 9.81, 25.5, 44.3, 56.8, 0.0, 22588, 0.999, 0, 8.48, 11.876, 22.10
2020-07-05 16:17:29, 1005.8, 13.31, 7.17, 69.1, 9.86, 25.2, 44.2, 56.8, 0.0, 22640, 0.999, 0, 8.39, 11.751, 22.10
2020-07-05 16:17:39, 1005.7, 13.17, 7.14, 68.6, 9.92, 24.1, 44.1, 56.9, 0.0, 22695, 0.999, 0, 8.57, 12.003, 22.10
