Log:,NPDEP1- 1 of 1
Report Created:, 2020-05-26 20:36:21
Site:, NPDEP1
GPS:, , 
Log Created:, 2020-05-26 12:07:03
Number Readings:, 85
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 424194
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2020-05-26 12:07:03, 1012.8, 18.19, 9.70, 103.0, 6.69, 63.1, 46.1, 53.0, 0.0, 21691, 0.999, 0, 0.81, 0.732, 29.60
2020-05-26 12:07:03, 1012.8, 18.19, 9.70, 103.0, 6.69, 63.1, 46.1, 53.0, 0.0, 21691, 0.999, 0, 0.81, 0.732, 29.60
2020-05-26 12:07:13, 1012.8, 18.17, 9.72, 103.0, 6.71, 63.0, 46.1, 53.0, 0.0, 21701, 0.999, 0, 0.73, 0.614, 29.50
2020-05-26 12:07:23, 1012.8, 18.16, 9.71, 102.9, 6.68, 66.6, 46.1, 53.0, 0.0, 21691, 0.999, 0, 0.70, 0.578, 29.50
2020-05-26 12:07:33, 1012.8, 18.12, 9.71, 102.9, 6.66, 67.8, 46.1, 53.0, 0.0, 21709, 0.999, 0, 0.98, 0.981, 29.50
2020-05-26 12:07:43, 1012.8, 18.07, 9.70, 102.8, 6.67, 66.0, 46.0, 53.0, 0.0, 21725, 0.999, 0, 1.07, 1.100, 29.40
2020-05-26 12:07:53, 1012.8, 17.99, 9.71, 102.8, 6.63, 69.0, 46.0, 53.1, 0.0, 21734, 0.999, 0, 1.32, 1.454, 29.40
2020-05-26 12:08:03, 1012.8, 17.79, 9.73, 102.6, 6.64, 69.6, 45.8, 53.0, 0.0, 21824, 0.999, 0, 1.48, 1.689, 29.30
2020-05-26 12:08:13, 1012.8, 17.56, 9.69, 101.9, 6.65, 70.2, 45.6, 52.9, 0.0, 21943, 0.999, 0, 1.56, 1.801, 29.30
2020-05-26 12:08:23, 1012.8, 17.18, 9.70, 101.4, 6.63, 70.9, 45.2, 52.7, 0.0, 22145, 0.999, 0, 1.85, 2.216, 29.20
2020-05-26 12:08:33, 1012.8, 16.97, 9.72, 101.0, 6.63, 71.0, 44.8, 52.7, 0.0, 22331, 0.999, 0, 2.07, 2.523, 29.20
2020-05-26 12:08:43, 1012.9, 16.89, 9.76, 101.0, 6.62, 72.8, 44.6, 52.8, 0.0, 22398, 0.999, 0, 2.32, 2.877, 29.10
2020-05-26 12:08:53, 1012.8, 16.83, 9.76, 100.8, 6.64, 72.0, 44.6, 52.7, 0.0, 22444, 0.999, 0, 2.44, 3.048, 29.10
2020-05-26 12:09:03, 1012.7, 16.74, 9.77, 100.8, 6.61, 73.6, 44.5, 52.7, 0.0, 22482, 0.999, 0, 2.60, 3.273, 29.00
2020-05-26 12:09:13, 1012.8, 16.69, 9.77, 100.5, 6.62, 73.5, 44.3, 52.7, 0.0, 22562, 0.999, 0, 2.61, 3.297, 29.00
2020-05-26 12:09:23, 1012.9, 16.65, 9.77, 100.4, 6.62, 74.1, 44.3, 52.7, 0.0, 22589, 0.999, 0, 2.92, 3.734, 29.00
2020-05-26 12:09:33, 1012.8, 16.59, 9.78, 100.4, 6.62, 74.2, 44.2, 52.7, 0.0, 22618, 0.999, 0, 2.96, 3.787, 29.00
2020-05-26 12:09:43, 1012.8, 16.56, 9.77, 100.3, 6.62, 74.2, 44.2, 52.7, 0.0, 22627, 0.999, 0, 2.96, 3.788, 28.90
2020-05-26 12:09:53, 1012.8, 16.52, 9.76, 100.1, 6.62, 74.2, 44.2, 52.7, 0.0, 22620, 0.999, 0, 3.14, 4.045, 28.90
2020-05-26 12:10:03, 1012.8, 16.47, 9.77, 100.0, 6.63, 74.0, 44.1, 52.7, 0.0, 22663, 0.999, 0, 3.47, 4.516, 28.90
2020-05-26 12:10:13, 1012.8, 16.44, 9.76, 99.9, 6.64, 73.8, 44.1, 52.7, 0.0, 22653, 0.999, 0, 3.57, 4.662, 28.80
2020-05-26 12:10:23, 1012.8, 16.41, 9.75, 99.7, 6.65, 73.6, 44.1, 52.8, 0.0, 22660, 0.999, 0, 3.67, 4.798, 28.80
2020-05-26 12:10:33, 1012.8, 16.38, 9.74, 99.6, 6.66, 73.2, 44.1, 52.8, 0.0, 22676, 0.999, 0, 3.73, 4.890, 28.80
2020-05-26 12:10:43, 1012.8, 16.34, 9.74, 99.6, 6.67, 73.0, 44.1, 52.8, 0.0, 22669, 0.999, 0, 3.97, 5.234, 28.80
2020-05-26 12:10:53, 1012.8, 16.33, 9.74, 99.4, 6.68, 72.6, 44.1, 52.8, 0.0, 22697, 0.999, 0, 4.00, 5.271, 28.80
2020-05-26 12:11:03, 1012.8, 16.31, 9.71, 99.1, 6.69, 72.2, 44.0, 52.8, 0.0, 22706, 0.999, 0, 4.09, 5.393, 28.70
2020-05-26 12:11:13, 1012.8, 16.29, 9.69, 98.9, 6.71, 72.1, 44.1, 52.9, 0.0, 22684, 0.999, 0, 4.28, 5.664, 28.70
2020-05-26 12:11:23, 1012.8, 16.29, 9.67, 98.6, 6.72, 71.6, 44.0, 52.8, 0.0, 22722, 0.999, 0, 4.45, 5.906, 28.70
2020-05-26 12:11:33, 1012.7, 16.29, 9.66, 98.5, 6.73, 71.6, 44.1, 52.9, 0.0, 22691, 0.999, 0, 4.56, 6.061, 28.70
2020-05-26 12:11:43, 1012.8, 16.29, 9.65, 98.4, 6.73, 71.3, 44.0, 52.8, 0.0, 22711, 0.999, 0, 4.72, 6.301, 28.70
2020-05-26 12:11:53, 1012.8, 16.26, 9.64, 98.3, 6.74, 71.2, 44.0, 52.8, 0.0, 22711, 0.999, 0, 4.94, 6.604, 28.60
2020-05-26 12:12:03, 1012.8, 16.25, 9.66, 98.4, 6.75, 71.1, 44.0, 52.8, 0.0, 22732, 0.999, 0, 5.00, 6.696, 28.60
2020-05-26 12:12:13, 1012.8, 16.20, 9.64, 98.2, 6.76, 70.8, 43.9, 52.8, 0.0, 22754, 0.999, 0, 5.25, 7.055, 28.60
2020-05-26 12:12:23, 1012.8, 16.09, 9.51, 96.7, 6.77, 71.1, 43.8, 52.7, 0.0, 22815, 0.999, 0, 5.37, 7.218, 28.60
2020-05-26 12:12:33, 1012.8, 15.30, 9.25, 93.8, 6.79, 71.2, 43.7, 52.7, 0.0, 22890, 0.999, 0, 5.58, 7.517, 28.60
2020-05-26 12:12:43, 1012.8, 14.50, 8.45, 83.2, 6.81, 71.9, 42.4, 52.8, 0.0, 23583, 0.999, 0, 5.80, 7.832, 28.50
2020-05-26 12:12:53, 1012.8, 14.44, 7.57, 74.3, 6.81, 72.4, 42.3, 53.0, 0.0, 23617, 0.999, 0, 5.78, 7.808, 28.50
2020-05-26 12:13:03, 1012.7, 14.40, 7.20, 70.5, 6.80, 71.1, 42.5, 53.2, 0.0, 23548, 0.999, 0, 5.93, 8.014, 28.50
2020-05-26 12:13:13, 1012.7, 14.35, 7.04, 68.9, 6.80, 68.4, 42.6, 53.4, 0.0, 23484, 0.999, 0, 5.97, 8.066, 28.50
2020-05-26 12:13:23, 1012.7, 14.35, 6.97, 68.2, 6.81, 54.7, 43.4, 54.6, 0.0, 23021, 0.999, 0, 5.85, 7.900, 28.40
2020-05-26 12:13:33, 1012.7, 14.40, 6.93, 67.8, 6.77, 43.0, 46.2, 58.0, 0.0, 21641, 0.999, 0, 5.91, 7.984, 28.40
2020-05-26 12:13:43, 1012.7, 14.43, 6.92, 67.8, 6.77, 28.9, 46.3, 58.1, 0.0, 21585, 0.999, 0, 5.87, 7.926, 28.40
2020-05-26 12:13:53, 1012.7, 14.44, 6.91, 67.8, 6.77, 21.3, 46.4, 58.1, 0.0, 21569, 0.999, 0, 5.85, 7.899, 28.40
2020-05-26 12:14:03, 1012.7, 14.44, 6.90, 67.6, 6.76, 17.5, 46.4, 58.1, 0.0, 21574, 0.999, 0, 5.85, 7.897, 28.40
2020-05-26 12:14:13, 1012.7, 14.44, 6.88, 67.5, 6.76, 15.4, 46.3, 58.0, 0.0, 21591, 0.999, 0, 5.83, 7.870, 28.40
2020-05-26 12:14:23, 1012.8, 14.43, 6.87, 67.4, 6.77, 13.2, 46.3, 58.0, 0.0, 21601, 0.999, 0, 5.82, 7.860, 28.40
2020-05-26 12:14:33, 1012.7, 14.43, 6.87, 67.4, 6.75, 12.0, 46.2, 57.9, 0.0, 21637, 0.999, 0, 5.81, 7.848, 28.30
2020-05-26 12:14:43, 1012.8, 14.42, 6.86, 67.3, 6.76, 10.5, 46.1, 57.8, 0.0, 21679, 0.999, 0, 5.81, 7.847, 28.30
2020-05-26 12:14:53, 1012.7, 14.41, 6.86, 67.3, 6.77, 9.2, 46.1, 57.8, 0.0, 21669, 0.999, 0, 5.82, 7.853, 28.30
2020-05-26 12:15:03, 1012.8, 14.40, 6.87, 67.3, 6.78, 8.0, 46.0, 57.7, 0.0, 21732, 0.999, 0, 5.81, 7.847, 28.30
2020-05-26 12:15:13, 1012.7, 14.39, 6.88, 67.4, 6.80, 6.7, 46.0, 57.7, 0.0, 21735, 0.999, 0, 5.80, 7.833, 28.20
2020-05-26 12:15:23, 1012.7, 14.35, 6.89, 67.4, 6.81, 5.1, 46.0, 57.7, 0.0, 21759, 0.999, 0, 5.80, 7.833, 28.20
2020-05-26 12:15:33, 1012.7, 14.26, 6.84, 66.9, 6.85, -0.9, 47.4, 59.6, 0.0, 21095, 0.999, 0, 5.79, 7.817, 28.20
2020-05-26 12:15:43, 1012.7, 14.24, 6.68, 65.2, 6.88, -3.6, 50.0, 62.9, 0.0, 20003, 0.999, 0, 5.87, 7.925, 28.10
2020-05-26 12:15:53, 1012.7, 14.16, 6.77, 66.0, 6.93, 2.3, 43.3, 54.5, 0.0, 23112, 0.999, 0, 5.93, 8.018, 28.10
2020-05-26 12:16:03, 1012.6, 15.14, 6.91, 67.4, 6.89, 9.3, 42.3, 53.3, 0.0, 23645, 0.999, 0, 5.29, 7.100, 28.10
2020-05-26 12:16:13, 1012.6, 15.31, 7.82, 77.8, 6.92, 14.0, 43.2, 53.2, 0.0, 23162, 0.999, 0, 5.40, 7.262, 28.00
2020-05-26 12:16:23, 1012.6, 15.71, 8.55, 86.1, 6.91, 16.8, 43.7, 53.2, 0.0, 22894, 0.999, 0, 5.27, 7.072, 28.10
2020-05-26 12:16:33, 1012.7, 15.75, 9.01, 90.9, 6.93, 18.4, 43.7, 53.1, 0.0, 22867, 0.999, 0, 5.20, 6.970, 28.10
2020-05-26 12:16:43, 1012.6, 15.21, 9.07, 91.5, 7.01, 18.3, 43.7, 53.0, 0.0, 22902, 0.999, 0, 5.52, 7.426, 28.10
2020-05-26 12:16:53, 1012.6, 15.19, 8.53, 85.0, 7.04, 20.1, 43.0, 53.0, 0.0, 23245, 0.999, 0, 5.47, 7.366, 28.10
2020-05-26 12:17:03, 1012.7, 15.46, 8.25, 81.3, 7.00, 25.4, 42.4, 52.8, 0.0, 23587, 0.999, 0, 5.18, 6.951, 28.10
2020-05-26 12:17:13, 1012.6, 15.87, 8.61, 86.8, 6.99, 26.9, 43.7, 53.1, 0.0, 22878, 0.999, 0, 5.19, 6.962, 28.10
2020-05-26 12:17:23, 1012.7, 15.98, 9.07, 91.7, 6.96, 30.7, 43.8, 53.1, 0.0, 22837, 0.999, 0, 4.97, 6.649, 28.10
2020-05-26 12:17:33, 1012.7, 16.02, 9.33, 94.6, 6.97, 30.8, 43.9, 53.0, 0.0, 22795, 0.999, 0, 4.94, 6.609, 28.10
2020-05-26 12:17:43, 1012.6, 16.07, 9.48, 96.2, 6.97, 32.2, 43.9, 53.0, 0.0, 22755, 0.999, 0, 4.98, 6.667, 28.10
2020-05-26 12:17:53, 1012.6, 16.11, 9.55, 97.0, 6.97, 34.7, 44.0, 53.0, 0.0, 22738, 0.999, 0, 4.91, 6.567, 28.10
2020-05-26 12:18:03, 1012.6, 16.14, 9.61, 97.6, 6.92, 37.7, 44.0, 53.0, 0.0, 22726, 0.999, 0, 4.65, 6.195, 28.10
2020-05-26 12:18:13, 1012.6, 16.16, 9.63, 98.0, 6.91, 39.3, 44.0, 52.9, 0.0, 22730, 0.999, 0, 4.65, 6.197, 28.10
2020-05-26 12:18:23, 1012.6, 16.19, 9.65, 98.2, 6.86, 42.6, 44.0, 53.0, 0.0, 22711, 0.999, 0, 4.48, 5.952, 28.10
