Log:,GPDEP2- 1 of 1
Report Created:, 2020-06-08 20:06:38
Site:, GPDEP2
GPS:, 44, 33, 26.97, -69, -53, -3.32
Log Created:, 2020-06-05 12:26:57
Number Readings:, 155
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 424194
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2020-06-05 12:26:57, 1000.7, 19.37, 9.59, 105.5, 6.15, 97.1, 51.4, 57.5, 0.0, 19473, 0.998, 0, 0.75, 0.650, 24.80
2020-06-05 12:27:02, 1000.7, 19.30, 9.59, 105.4, 6.16, 94.6, 51.3, 57.6, 0.0, 19483, 0.998, 0, 0.75, 0.646, 24.80
2020-06-05 12:27:12, 1000.6, 19.24, 9.59, 105.3, 6.17, 93.5, 51.2, 57.5, 0.0, 19534, 0.998, 0, 0.68, 0.548, 24.80
2020-06-05 12:27:22, 1000.7, 19.23, 9.60, 105.3, 6.19, 92.3, 51.2, 57.5, 0.0, 19544, 0.998, 0, 0.70, 0.570, 24.80
2020-06-05 12:27:32, 1000.6, 19.22, 9.59, 105.2, 6.18, 93.6, 51.2, 57.6, 0.0, 19534, 0.998, 0, 0.69, 0.569, 24.90
2020-06-05 12:27:42, 1000.7, 19.25, 9.60, 105.4, 6.17, 92.1, 51.3, 57.6, 0.0, 19486, 0.998, 0, 0.70, 0.576, 24.90
2020-06-05 12:27:52, 1000.6, 19.03, 9.60, 105.0, 6.19, 92.2, 51.0, 57.4, 0.0, 19625, 0.998, 0, 0.70, 0.570, 24.90
2020-06-05 12:28:02, 1000.7, 18.99, 9.62, 105.0, 6.20, 90.9, 50.8, 57.4, 0.0, 19674, 0.998, 0, 0.71, 0.585, 24.90
2020-06-05 12:28:12, 1000.6, 18.97, 9.62, 105.0, 6.22, 89.9, 50.8, 57.5, 0.0, 19670, 0.998, 0, 0.69, 0.564, 24.90
2020-06-05 12:28:22, 1000.6, 19.02, 9.62, 105.1, 6.19, 90.9, 50.9, 57.5, 0.0, 19637, 0.998, 0, 0.72, 0.605, 25.00
2020-06-05 12:28:32, 1000.6, 19.04, 9.61, 105.1, 6.20, 90.6, 51.0, 57.5, 0.0, 19611, 0.998, 0, 0.99, 0.985, 25.00
2020-06-05 12:28:42, 1000.7, 18.84, 9.60, 104.8, 6.22, 90.3, 50.7, 57.3, 0.0, 19708, 0.998, 0, 1.23, 1.325, 25.00
2020-06-05 12:28:52, 1000.6, 18.66, 9.60, 104.4, 6.22, 90.3, 50.5, 57.3, 0.0, 19821, 0.998, 0, 1.38, 1.539, 25.00
2020-06-05 12:29:02, 1000.6, 18.52, 9.62, 104.2, 6.24, 89.9, 50.3, 57.3, 0.0, 19886, 0.999, 0, 1.70, 2.006, 25.00
2020-06-05 12:29:12, 1000.6, 18.38, 9.65, 104.3, 6.24, 90.7, 50.2, 57.3, 0.0, 19915, 0.999, 0, 2.02, 2.450, 25.00
2020-06-05 12:29:22, 1000.6, 18.27, 9.66, 104.1, 6.25, 90.1, 50.0, 57.2, 0.0, 20014, 0.999, 0, 2.16, 2.649, 25.00
2020-06-05 12:29:32, 1000.6, 18.21, 9.69, 104.2, 6.24, 89.7, 49.9, 57.3, 0.0, 20042, 0.999, 0, 2.64, 3.332, 25.00
2020-06-05 12:29:42, 1000.5, 18.20, 9.69, 104.2, 6.25, 89.4, 49.9, 57.3, 0.0, 20043, 0.999, 0, 2.89, 3.685, 25.00
2020-06-05 12:29:52, 1000.7, 18.17, 9.70, 104.2, 6.26, 89.2, 49.9, 57.4, 0.0, 20031, 0.999, 0, 2.89, 3.693, 25.10
2020-06-05 12:30:02, 1000.7, 18.15, 9.69, 104.0, 6.27, 89.2, 49.8, 57.2, 0.0, 20090, 0.999, 0, 2.94, 3.755, 25.10
2020-06-05 12:30:12, 1000.7, 18.09, 9.69, 103.9, 6.27, 89.1, 49.8, 57.3, 0.0, 20090, 0.999, 0, 3.29, 4.253, 25.10
2020-06-05 12:30:22, 1000.7, 18.05, 9.67, 103.7, 6.27, 89.1, 49.7, 57.3, 0.0, 20126, 0.999, 0, 3.24, 4.194, 25.10
2020-06-05 12:30:32, 1000.6, 17.92, 9.65, 103.3, 6.28, 89.1, 49.6, 57.3, 0.0, 20165, 0.999, 0, 3.76, 4.936, 25.10
2020-06-05 12:30:42, 1000.6, 17.90, 9.67, 103.3, 6.29, 89.2, 49.6, 57.3, 0.0, 20171, 0.999, 0, 3.80, 4.991, 25.10
2020-06-05 12:30:52, 1000.6, 17.87, 9.66, 103.1, 6.29, 89.1, 49.5, 57.3, 0.0, 20208, 0.999, 0, 4.04, 5.329, 25.10
