Log:,LPDEP1- 1 of 1
Report Created:, 2020-05-20 08:33:37
Site:, LPDEP1
GPS:, , 
Log Created:, 2020-05-19 14:56:17
Number Readings:, 58
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 424194
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2020-05-19 14:56:17, 1019.6, 9.77, 10.25, 89.8, 10.54, -15.4, 39.6, 55.9, 0.0, 25234, 1.000, 0, 16.69, 23.313, 35.00
2020-05-19 14:56:24, 1019.6, 9.71, 10.26, 89.9, 10.67, -22.0, 39.7, 55.9, 0.0, 25213, 1.000, 0, 17.56, 24.558, 35.00
2020-05-19 14:56:34, 1019.5, 9.70, 10.28, 89.9, 10.97, -32.3, 39.6, 55.9, 0.0, 25254, 1.000, 0, 18.69, 26.169, 35.10
2020-05-19 14:56:44, 1019.6, 9.68, 10.25, 89.6, 11.37, -51.1, 39.6, 55.9, 0.0, 25279, 1.000, 0, 20.08, 28.145, 35.20
2020-05-19 14:56:54, 1019.6, 9.70, 10.19, 89.1, 11.48, -58.3, 41.2, 58.2, 0.0, 24292, 1.000, 0, 20.36, 28.546, 35.40
2020-05-19 14:57:04, 1019.6, 9.70, 10.17, 88.9, 11.44, -72.2, 41.0, 57.9, 0.0, 24398, 1.000, 0, 20.30, 28.458, 35.50
2020-05-19 14:57:14, 1019.5, 9.70, 10.16, 88.8, 11.35, -124.7, 41.1, 58.1, 0.0, 24326, 1.000, 0, 20.38, 28.564, 35.60
2020-05-19 14:57:24, 1019.5, 9.70, 10.17, 88.9, 11.26, -135.5, 41.0, 57.9, 0.0, 24391, 1.000, 0, 20.36, 28.534, 35.70
2020-05-19 14:57:34, 1019.6, 9.69, 10.16, 88.8, 11.14, -134.4, 40.9, 57.8, 0.0, 24448, 1.000, 0, 20.34, 28.505, 35.80
2020-05-19 14:57:44, 1019.6, 9.66, 10.11, 88.3, 10.67, -99.6, 39.6, 56.0, 0.0, 25270, 1.000, 0, 19.16, 26.831, 35.90
2020-05-19 14:57:54, 1019.6, 9.66, 10.16, 88.7, 10.52, -85.0, 39.6, 56.0, 0.0, 25263, 1.000, 0, 18.84, 26.378, 36.00
2020-05-19 14:58:04, 1019.5, 9.65, 10.18, 88.9, 10.23, -65.4, 39.5, 55.9, 0.0, 25300, 1.000, 0, 18.29, 25.590, 36.10
2020-05-19 14:58:14, 1019.5, 9.65, 10.19, 89.0, 10.05, -53.4, 39.6, 56.0, 0.0, 25252, 1.000, 0, 17.84, 24.954, 36.20
2020-05-19 14:58:24, 1019.5, 9.65, 10.20, 89.1, 9.96, -45.9, 39.7, 56.1, 0.0, 25216, 1.000, 0, 17.75, 24.828, 36.30
2020-05-19 14:58:34, 1019.5, 9.65, 10.19, 89.0, 9.87, -38.9, 39.5, 55.9, 0.0, 25311, 1.000, 0, 17.74, 24.810, 36.40
2020-05-19 14:58:44, 1019.6, 9.64, 10.20, 89.1, 9.76, -25.7, 39.5, 55.9, 0.0, 25319, 1.000, 0, 17.73, 24.798, 36.50
2020-05-19 14:58:54, 1019.5, 9.66, 10.22, 89.2, 9.25, 2.6, 39.6, 56.0, 0.0, 25260, 1.000, 0, 16.46, 22.991, 36.50
2020-05-19 14:59:04, 1019.6, 9.70, 10.25, 89.6, 8.71, 31.8, 39.6, 56.0, 0.0, 25237, 1.000, 0, 14.73, 20.528, 36.60
2020-05-19 14:59:14, 1019.5, 9.75, 10.34, 90.4, 8.21, 56.0, 39.6, 56.0, 0.0, 25227, 1.000, 0, 13.18, 18.331, 36.70
2020-05-19 14:59:24, 1019.5, 9.80, 10.40, 91.0, 7.88, 73.6, 39.7, 56.0, 0.0, 25206, 1.000, 0, 12.27, 17.031, 36.80
2020-05-19 14:59:34, 1019.5, 9.82, 10.51, 92.1, 7.62, 84.1, 39.6, 55.8, 0.0, 25230, 1.000, 0, 11.35, 15.729, 36.90
