Log:,NPDEP1- 1 of 1
Report Created:, 2020-05-06 13:32:47
Site:, NPDEP1
GPS:, , 
Log Created:, 2020-05-06 10:09:40
Number Readings:, 49
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 424194
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2020-05-06 10:09:40, 1003.1, 11.06, 11.00, 101.0, 8.62, 106.3, 37.0, 50.4, 0.0, 27023, 1.000, 0, 0.72, 0.609, 21.50
2020-05-06 10:09:45, 1003.1, 11.05, 11.02, 101.1, 8.59, 103.8, 37.1, 50.5, 0.0, 26971, 1.000, 0, 0.72, 0.607, 21.50
2020-05-06 10:09:55, 1003.2, 11.02, 11.03, 101.1, 8.55, 103.7, 37.0, 50.5, 0.0, 27001, 1.000, 0, 0.73, 0.617, 21.40
2020-05-06 10:10:05, 1003.1, 11.02, 11.04, 101.2, 8.54, 102.7, 37.1, 50.6, 0.0, 26933, 1.000, 0, 0.71, 0.591, 21.30
2020-05-06 10:10:15, 1003.1, 11.03, 11.03, 101.2, 8.55, 100.1, 37.1, 50.6, 0.0, 26980, 1.000, 0, 0.71, 0.594, 21.30
2020-05-06 10:10:25, 1003.1, 11.02, 11.04, 101.2, 8.54, 101.3, 37.1, 50.6, 0.0, 26952, 1.000, 0, 0.71, 0.593, 21.30
2020-05-06 10:10:35, 1003.0, 11.01, 11.04, 101.2, 8.37, 106.7, 37.0, 50.5, 0.0, 27009, 1.000, 0, 0.82, 0.741, 21.30
2020-05-06 10:10:45, 1003.1, 10.96, 11.04, 101.2, 8.44, 98.7, 37.1, 50.7, 0.0, 26929, 1.000, 0, 1.25, 1.363, 21.30
2020-05-06 10:10:55, 1003.2, 10.92, 11.05, 101.0, 8.49, 95.4, 37.0, 50.7, 0.0, 27002, 1.000, 0, 1.56, 1.806, 21.30
2020-05-06 10:11:05, 1003.1, 10.92, 11.05, 101.0, 8.37, 101.3, 37.0, 50.7, 0.0, 27005, 1.000, 0, 1.91, 2.292, 21.40
2020-05-06 10:11:15, 1003.1, 10.88, 11.03, 100.9, 8.39, 100.1, 37.0, 50.6, 0.0, 27029, 1.000, 0, 2.26, 2.799, 21.40
2020-05-06 10:11:26, 1003.1, 10.86, 11.05, 101.0, 8.32, 100.5, 37.0, 50.7, 0.0, 27007, 1.000, 0, 2.49, 3.119, 21.50
2020-05-06 10:11:35, 1003.1, 10.82, 11.06, 100.9, 8.35, 98.6, 37.0, 50.7, 0.0, 27033, 1.000, 0, 2.79, 3.556, 21.60
2020-05-06 10:11:45, 1003.1, 10.80, 11.06, 100.9, 8.30, 97.9, 37.0, 50.7, 0.0, 27055, 1.000, 0, 3.04, 3.906, 21.70
2020-05-06 10:12:02, 1003.0, 10.78, 11.07, 101.0, 8.25, 100.8, 36.9, 50.7, 0.0, 27080, 1.000, 0, 3.39, 4.397, 21.90
2020-05-06 10:12:12, 1003.1, 10.74, 11.07, 100.8, 8.25, 99.5, 36.9, 50.7, 0.0, 27088, 1.000, 0, 3.46, 4.499, 22.10
2020-05-06 10:12:22, 1003.1, 10.73, 11.08, 100.9, 8.24, 98.1, 37.0, 50.8, 0.0, 27043, 1.000, 0, 3.77, 4.947, 22.20
2020-05-06 10:12:32, 1003.1, 10.73, 11.06, 100.7, 8.23, 97.6, 37.0, 50.8, 0.0, 27050, 1.000, 0, 3.98, 5.239, 22.40
2020-05-06 10:12:42, 1003.2, 10.71, 11.06, 100.7, 8.22, 96.9, 36.9, 50.8, 0.0, 27091, 1.000, 0, 4.19, 5.543, 22.50
2020-05-06 10:12:52, 1003.1, 10.69, 11.06, 100.6, 8.22, 95.9, 37.0, 50.9, 0.0, 27041, 1.000, 0, 4.49, 5.962, 22.60
2020-05-06 10:13:02, 1003.1, 10.64, 11.04, 100.4, 8.22, 95.0, 36.9, 50.9, 0.0, 27066, 1.000, 0, 4.88, 6.517, 22.80
2020-05-06 10:13:12, 1003.2, 10.59, 11.03, 100.2, 8.22, 93.8, 36.9, 50.9, 0.0, 27091, 1.000, 0, 5.29, 7.105, 22.90
2020-05-06 10:13:22, 1003.1, 10.59, 11.00, 99.8, 8.23, 92.9, 36.9, 50.9, 0.0, 27097, 1.000, 0, 5.65, 7.622, 22.90
2020-05-06 10:13:32, 1003.1, 10.59, 10.97, 99.6, 8.22, 91.8, 37.1, 51.2, 0.0, 26943, 1.000, 0, 5.73, 7.734, 23.00
2020-05-06 10:13:43, 1003.1, 10.59, 10.95, 99.4, 8.20, 91.2, 37.2, 51.4, 0.0, 26854, 1.000, 0, 5.74, 7.744, 23.00
2020-05-06 10:13:52, 1003.1, 10.59, 10.95, 99.4, 8.19, 90.7, 37.1, 51.3, 0.0, 26919, 1.000, 0, 5.77, 7.790, 23.00
2020-05-06 10:14:02, 1003.0, 10.59, 10.95, 99.4, 8.18, 90.3, 37.2, 51.3, 0.0, 26904, 1.000, 0, 5.78, 7.797, 23.00
2020-05-06 10:14:12, 1003.1, 10.59, 10.94, 99.3, 8.17, 90.1, 37.1, 51.2, 0.0, 26923, 1.000, 0, 5.77, 7.792, 23.00
2020-05-06 10:14:22, 1003.0, 10.59, 10.93, 99.2, 8.15, 90.1, 37.1, 51.3, 0.0, 26918, 1.000, 0, 5.77, 7.794, 23.00
2020-05-06 10:14:32, 1003.0, 10.58, 10.94, 99.3, 8.14, 90.2, 37.1, 51.2, 0.0, 26936, 1.000, 0, 5.78, 7.796, 23.00
2020-05-06 10:14:42, 1003.1, 10.58, 10.95, 99.4, 8.13, 90.3, 37.1, 51.2, 0.0, 26948, 1.000, 0, 5.77, 7.794, 23.00
2020-05-06 10:14:52, 1003.0, 10.55, 10.94, 99.3, 8.11, 90.6, 37.1, 51.2, 0.0, 26941, 1.000, 0, 5.78, 7.798, 22.90
2020-05-06 10:15:02, 1003.0, 10.64, 10.93, 99.1, 8.12, 91.8, 37.1, 51.2, 0.0, 26988, 1.000, 0, 4.06, 5.354, 22.90
2020-05-06 10:15:12, 1003.0, 10.66, 11.00, 100.0, 8.09, 92.0, 37.1, 51.0, 0.0, 26979, 1.000, 0, 3.75, 4.911, 22.90
2020-05-06 10:15:22, 1003.0, 10.66, 11.04, 100.4, 8.08, 91.6, 37.1, 51.0, 0.0, 26976, 1.000, 0, 3.78, 4.950, 22.90
2020-05-06 10:15:32, 1003.1, 10.69, 11.05, 100.5, 8.07, 91.5, 37.1, 51.0, 0.0, 26979, 1.000, 0, 3.76, 4.930, 23.00
