Log:,LPDEP1- 1 of 1
Report Created:, 2019-10-22 15:55:38
Site:, LPDEP1
GPS:, , 
Log Created:, 2019-10-22 11:43:58
Number Readings:, 180
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 468036
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2019-10-22 11:43:58, 1014.0, 13.43, 9.44, 90.5, 8.52, 101.0, 44.7, 57.3, 0.0, 22396, 0.999, 0, 0.35, 0.259, 18.60
2019-10-22 11:44:03, 1014.0, 13.43, 9.40, 90.0, 8.48, 100.4, 44.7, 57.3, 0.0, 22396, 0.999, 0, 0.38, 0.299, 18.60
2019-10-22 11:44:13, 1014.0, 13.46, 9.35, 89.6, 8.46, 95.6, 44.7, 57.3, 0.0, 22385, 0.999, 0, 0.51, 0.480, 18.70
2019-10-22 11:44:23, 1014.0, 13.43, 9.33, 89.4, 8.47, 92.7, 44.8, 57.4, 0.0, 22346, 0.999, 0, 0.59, 0.599, 18.80
2019-10-22 11:44:33, 1013.9, 13.41, 9.34, 89.4, 8.46, 90.5, 44.7, 57.4, 0.0, 22370, 0.999, 0, 0.68, 0.724, 18.80
2019-10-22 11:44:43, 1014.0, 13.38, 9.33, 89.3, 8.44, 89.1, 44.7, 57.4, 0.0, 22386, 0.999, 0, 0.77, 0.855, 18.90
2019-10-22 11:44:53, 1013.9, 13.37, 9.33, 89.2, 8.41, 89.8, 44.7, 57.5, 0.0, 22356, 0.999, 0, 0.87, 1.005, 19.00
2019-10-22 11:45:03, 1014.0, 13.35, 9.32, 89.2, 8.36, 91.5, 44.7, 57.5, 0.0, 22360, 0.999, 0, 0.93, 1.086, 19.10
2019-10-22 11:45:13, 1014.0, 13.36, 9.32, 89.1, 8.37, 87.6, 44.7, 57.4, 0.0, 22387, 0.999, 0, 1.04, 1.247, 19.20
2019-10-22 11:45:23, 1014.1, 13.33, 9.30, 89.0, 8.28, 90.0, 44.7, 57.4, 0.0, 22395, 0.999, 0, 1.36, 1.693, 19.30
2019-10-22 11:45:33, 1014.0, 13.33, 9.32, 89.0, 8.29, 88.6, 44.7, 57.5, 0.0, 22376, 0.999, 0, 1.58, 2.006, 19.30
2019-10-22 11:45:43, 1014.0, 13.33, 9.31, 89.0, 8.32, 86.6, 44.7, 57.5, 0.0, 22370, 0.999, 0, 1.71, 2.194, 19.40
2019-10-22 11:45:53, 1014.0, 13.32, 9.31, 89.0, 8.32, 86.0, 44.7, 57.5, 0.0, 22396, 0.999, 0, 1.79, 2.312, 19.40
2019-10-22 11:46:03, 1014.0, 13.32, 9.31, 88.9, 8.30, 86.0, 44.6, 57.5, 0.0, 22399, 0.999, 0, 1.89, 2.453, 19.40
2019-10-22 11:46:13, 1014.0, 13.32, 9.31, 88.9, 8.23, 89.0, 44.6, 57.5, 0.0, 22400, 0.999, 0, 2.02, 2.634, 19.40
2019-10-22 11:46:23, 1014.0, 13.32, 9.31, 88.9, 8.25, 88.5, 44.7, 57.5, 0.0, 22365, 0.999, 0, 2.14, 2.809, 19.40
2019-10-22 11:46:33, 1014.0, 13.30, 9.31, 88.9, 8.21, 88.2, 44.6, 57.4, 0.0, 22416, 0.999, 0, 2.30, 3.025, 19.40
2019-10-22 11:46:43, 1014.0, 13.30, 9.31, 88.9, 8.24, 86.3, 44.7, 57.5, 0.0, 22381, 0.999, 0, 2.48, 3.282, 19.40
2019-10-22 11:46:53, 1013.9, 13.29, 9.32, 89.0, 8.22, 86.4, 44.6, 57.5, 0.0, 22415, 0.999, 0, 2.56, 3.399, 19.40
2019-10-22 11:47:03, 1013.9, 13.30, 9.31, 88.9, 8.20, 86.8, 44.7, 57.5, 0.0, 22396, 0.999, 0, 2.68, 3.574, 19.30
2019-10-22 11:47:13, 1013.9, 13.29, 9.31, 88.9, 8.20, 86.2, 44.7, 57.5, 0.0, 22393, 0.999, 0, 2.77, 3.705, 19.30
2019-10-22 11:47:23, 1014.0, 13.29, 9.31, 88.9, 8.17, 86.8, 44.7, 57.5, 0.0, 22378, 0.999, 0, 2.86, 3.834, 19.20
2019-10-22 11:47:33, 1014.0, 13.29, 9.31, 88.9, 8.18, 86.4, 44.6, 57.4, 0.0, 22421, 0.999, 0, 2.96, 3.964, 19.20
2019-10-22 11:47:43, 1013.9, 13.29, 9.30, 88.8, 8.17, 88.0, 44.7, 57.6, 0.0, 22369, 0.999, 0, 3.09, 4.156, 19.10
2019-10-22 11:47:53, 1013.9, 13.29, 9.30, 88.8, 8.11, 89.1, 44.6, 57.5, 0.0, 22400, 0.999, 0, 3.20, 4.314, 19.00
2019-10-22 11:48:03, 1014.0, 13.29, 9.28, 88.6, 8.09, 88.1, 44.6, 57.5, 0.0, 22410, 0.999, 0, 3.38, 4.566, 19.00
2019-10-22 11:48:13, 1013.9, 13.29, 9.27, 88.5, 8.11, 86.8, 44.6, 57.5, 0.0, 22407, 0.999, 0, 3.58, 4.850, 18.90
2019-10-22 11:48:23, 1014.0, 13.29, 9.27, 88.5, 8.10, 86.9, 44.6, 57.5, 0.0, 22399, 0.999, 0, 3.62, 4.914, 18.80
2019-10-22 11:48:33, 1014.0, 13.29, 9.25, 88.3, 8.10, 88.5, 44.6, 57.4, 0.0, 22432, 0.999, 0, 3.78, 5.137, 18.80
2019-10-22 11:48:43, 1014.0, 13.29, 9.24, 88.2, 8.11, 86.6, 44.6, 57.5, 0.0, 22404, 0.999, 0, 3.91, 5.319, 18.70
2019-10-22 11:48:53, 1013.9, 13.29, 9.25, 88.3, 8.09, 86.8, 44.6, 57.5, 0.0, 22404, 0.999, 0, 4.07, 5.545, 18.60
2019-10-22 11:49:03, 1014.0, 13.29, 9.23, 88.1, 8.03, 88.2, 44.6, 57.5, 0.0, 22414, 0.999, 0, 4.15, 5.669, 18.60
2019-10-22 11:49:13, 1014.0, 13.29, 9.23, 88.1, 8.07, 86.6, 44.6, 57.5, 0.0, 22416, 0.999, 0, 4.36, 5.967, 18.50
2019-10-22 11:49:23, 1014.0, 13.29, 9.24, 88.2, 8.01, 88.8, 44.6, 57.5, 0.0, 22415, 0.999, 0, 4.50, 6.163, 18.40
2019-10-22 11:49:33, 1014.1, 13.29, 9.24, 88.2, 8.05, 89.2, 44.6, 57.4, 0.0, 22424, 0.999, 0, 4.68, 6.411, 18.30
2019-10-22 11:49:43, 1014.1, 13.29, 9.23, 88.1, 8.03, 89.3, 44.6, 57.5, 0.0, 22416, 0.999, 0, 4.83, 6.627, 18.30
2019-10-22 11:50:03, 1014.0, 13.29, 9.23, 88.1, 8.03, 86.9, 44.6, 57.5, 0.0, 22399, 0.999, 0, 5.04, 6.931, 18.10
2019-10-22 11:50:13, 1014.1, 13.28, 9.22, 88.0, 8.02, 87.5, 44.6, 57.4, 0.0, 22426, 0.999, 0, 5.15, 7.080, 18.10
