Log:,LPDEP2- 1 of 1
Report Created:, 2019-10-22 15:55:14
Site:, LPDEP2
GPS:, , 
Log Created:, 2019-10-22 12:30:32
Number Readings:, 295
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 468036
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2019-10-22 12:30:32, 1013.7, 13.33, 9.63, 92.0, 7.21, 39.3, 44.1, 56.8, 0.0, 22663, 0.999, 0, 0.35, 0.255, 18.80
2019-10-22 12:30:39, 1013.7, 13.37, 9.54, 91.2, 7.24, 41.1, 44.1, 56.8, 0.0, 22653, 0.999, 0, 0.36, 0.266, 18.80
2019-10-22 12:30:49, 1013.6, 13.34, 9.48, 90.7, 7.25, 46.5, 44.1, 56.7, 0.0, 22652, 0.999, 0, 0.40, 0.334, 18.90
2019-10-22 12:30:59, 1013.6, 13.34, 9.48, 90.6, 7.23, 44.9, 44.1, 56.7, 0.0, 22675, 0.999, 0, 0.64, 0.668, 18.90
2019-10-22 12:31:09, 1013.6, 13.33, 9.47, 90.6, 7.23, 46.0, 44.1, 56.7, 0.0, 22676, 0.999, 0, 0.81, 0.912, 18.90
2019-10-22 12:31:19, 1013.6, 13.33, 9.45, 90.4, 7.17, 50.6, 44.1, 56.8, 0.0, 22667, 0.999, 0, 1.21, 1.481, 18.90
2019-10-22 12:31:29, 1013.7, 13.33, 9.45, 90.3, 7.23, 49.0, 44.1, 56.7, 0.0, 22675, 0.999, 0, 1.36, 1.694, 18.90
2019-10-22 12:31:39, 1013.7, 13.33, 9.44, 90.3, 7.24, 52.3, 44.1, 56.8, 0.0, 22656, 0.999, 0, 1.52, 1.921, 18.90
2019-10-22 12:31:49, 1013.7, 13.31, 9.44, 90.3, 7.24, 51.0, 44.1, 56.8, 0.0, 22671, 0.999, 0, 1.72, 2.205, 18.90
2019-10-22 12:31:59, 1013.6, 13.29, 9.45, 90.2, 7.25, 54.2, 44.1, 56.8, 0.0, 22661, 0.999, 0, 2.00, 2.600, 18.90
2019-10-22 12:32:09, 1013.7, 13.29, 9.44, 90.1, 7.25, 52.0, 44.1, 56.7, 0.0, 22699, 0.999, 0, 2.05, 2.681, 18.90
2019-10-22 12:32:19, 1013.6, 13.29, 9.44, 90.2, 7.28, 52.9, 44.0, 56.7, 0.0, 22708, 0.999, 0, 2.10, 2.751, 18.90
2019-10-22 12:32:29, 1013.6, 13.29, 9.44, 90.1, 7.29, 52.8, 44.0, 56.7, 0.0, 22707, 0.999, 0, 2.15, 2.823, 18.90
2019-10-22 12:32:39, 1013.7, 13.27, 9.42, 90.0, 7.25, 55.8, 44.0, 56.7, 0.0, 22713, 0.999, 0, 2.20, 2.897, 18.90
