Log:,MESSDEP1- 1 of 1
Report Created:, 2020-07-20 18:50:55
Site:, MESSDEP1
GPS:, 0, 0, 0, 0, 0, 0
Log Created:, 2020-07-15 15:40:14
Number Readings:, 308
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 424194
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2020-07-15 15:40:14, 1015.2, 23.56, 8.36, 98.4, 8.39, 59.7, 62.2, 63.9, 0.0, 16086, 0.997, 0, 1.10, 1.381, 27.70
2020-07-15 15:40:21, 1015.1, 23.58, 8.34, 98.1, 8.36, 63.5, 62.2, 63.9, 0.0, 16082, 0.997, 0, 1.13, 1.415, 27.70
2020-07-15 15:40:31, 1015.1, 23.55, 8.31, 97.7, 8.34, 66.4, 62.1, 63.9, 0.0, 16102, 0.997, 0, 1.33, 1.698, 27.80
2020-07-15 15:40:41, 1015.1, 23.55, 8.31, 97.8, 8.34, 68.4, 62.1, 63.9, 0.0, 16097, 0.997, 0, 1.47, 1.903, 28.00
2020-07-15 15:40:51, 1015.0, 23.52, 8.29, 97.5, 8.35, 70.0, 62.1, 63.8, 0.0, 16113, 0.997, 0, 1.64, 2.142, 28.10
2020-07-15 15:41:01, 1015.1, 23.52, 8.30, 97.5, 8.35, 72.0, 62.0, 63.8, 0.0, 16117, 0.997, 0, 1.78, 2.336, 28.30
2020-07-15 15:41:11, 1015.0, 23.52, 8.30, 97.6, 8.35, 73.4, 62.0, 63.8, 0.0, 16123, 0.997, 0, 1.89, 2.493, 28.40
2020-07-15 15:41:21, 1015.1, 23.52, 8.30, 97.6, 8.36, 74.7, 62.0, 63.8, 0.0, 16123, 0.997, 0, 2.03, 2.699, 28.60
2020-07-15 15:41:31, 1015.1, 23.52, 8.30, 97.5, 8.37, 75.7, 62.0, 63.8, 0.0, 16132, 0.997, 0, 2.13, 2.839, 28.70
2020-07-15 15:41:41, 1015.1, 23.52, 8.30, 97.6, 8.37, 76.9, 62.0, 63.8, 0.0, 16125, 0.997, 0, 2.22, 2.967, 28.90
2020-07-15 15:41:51, 1015.1, 23.52, 8.29, 97.5, 8.38, 78.0, 62.0, 63.8, 0.0, 16125, 0.997, 0, 2.29, 3.072, 29.00
2020-07-15 15:42:01, 1015.1, 23.51, 8.28, 97.3, 8.39, 78.8, 62.0, 63.8, 0.0, 16136, 0.997, 0, 2.41, 3.235, 29.10
2020-07-15 15:42:11, 1015.1, 23.50, 8.29, 97.4, 8.40, 79.6, 62.0, 63.8, 0.0, 16142, 0.997, 0, 2.51, 3.378, 29.30
2020-07-15 15:42:21, 1015.1, 23.49, 8.28, 97.3, 8.41, 80.1, 62.0, 63.8, 0.0, 16141, 0.997, 0, 2.61, 3.530, 29.40
2020-07-15 15:42:31, 1015.1, 23.48, 8.29, 97.4, 8.42, 80.6, 62.0, 63.8, 0.0, 16132, 0.997, 0, 2.72, 3.679, 29.60
2020-07-15 15:42:41, 1015.1, 23.48, 8.28, 97.2, 8.44, 81.0, 61.9, 63.8, 0.0, 16146, 0.997, 0, 2.83, 3.832, 29.70
2020-07-15 15:42:51, 1015.1, 23.49, 8.27, 97.2, 8.46, 80.9, 62.0, 63.8, 0.0, 16139, 0.997, 0, 2.95, 4.011, 29.80
2020-07-15 15:43:01, 1015.1, 23.47, 8.28, 97.3, 8.48, 80.6, 61.9, 63.8, 0.0, 16146, 0.997, 0, 3.13, 4.258, 30.00
2020-07-15 15:43:11, 1015.2, 23.47, 8.27, 97.1, 8.51, 80.2, 61.9, 63.8, 0.0, 16148, 0.997, 0, 3.29, 4.494, 30.10
2020-07-15 15:43:21, 1015.1, 23.47, 8.26, 97.0, 8.55, 79.6, 61.9, 63.8, 0.0, 16157, 0.997, 0, 3.42, 4.681, 30.20
2020-07-15 15:43:31, 1015.1, 23.43, 8.24, 96.7, 8.58, 79.2, 61.8, 63.7, 0.0, 16172, 0.997, 0, 3.59, 4.923, 30.40
2020-07-15 15:43:41, 1015.0, 23.39, 8.23, 96.6, 8.62, 78.1, 61.8, 63.7, 0.0, 16187, 0.997, 0, 3.69, 5.053, 30.50
2020-07-15 15:43:51, 1015.1, 23.39, 8.21, 96.3, 8.67, 77.1, 61.7, 63.7, 0.0, 16195, 0.997, 0, 3.78, 5.194, 30.60
2020-07-15 15:44:01, 1015.1, 23.39, 8.21, 96.2, 8.72, 75.4, 61.8, 63.7, 0.0, 16193, 0.997, 0, 3.94, 5.411, 30.70
2020-07-15 15:44:11, 1015.1, 23.39, 8.21, 96.2, 8.77, 73.8, 61.8, 63.8, 0.0, 16185, 0.997, 0, 3.98, 5.476, 30.80
