Log:,GPDEP2- 2 of 2
Report Created:, 2020-06-19 13:27:55
Site:, GPDEP2
GPS:, 44, 33, 26.97, -69, -53, -3.32
Log Created:, 2020-06-18 11:00:42
Number Readings:, 133
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 424194
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2020-06-18 11:00:42, 1011.4, 22.59, 9.53, 110.6, 6.01, 92.7, 56.0, 58.6, 0.0, 17848, 0.998, 0, 0.38, 0.398, 31.40
2020-06-18 11:00:49, 1011.4, 22.58, 9.48, 109.9, 5.97, 93.8, 56.0, 58.7, 0.0, 17860, 0.998, 0, 0.38, 0.402, 31.40
2020-06-18 11:00:59, 1011.4, 22.31, 9.48, 109.7, 6.00, 94.7, 55.9, 58.7, 0.0, 17882, 0.998, 0, 0.58, 0.685, 31.40
2020-06-18 11:01:09, 1011.4, 21.77, 9.48, 108.4, 6.04, 94.0, 54.9, 58.4, 0.0, 18204, 0.998, 0, 0.93, 1.175, 31.30
2020-06-18 11:01:19, 1011.4, 22.22, 9.59, 110.1, 6.04, 94.2, 55.5, 58.8, 0.0, 18007, 0.998, 0, 0.81, 1.000, 31.30
2020-06-18 11:01:29, 1011.4, 22.00, 9.49, 108.8, 6.03, 94.8, 55.1, 58.4, 0.0, 18148, 0.998, 0, 0.90, 1.135, 31.30
2020-06-18 11:01:39, 1011.4, 22.09, 9.53, 109.4, 6.07, 94.5, 55.3, 58.6, 0.0, 18077, 0.998, 0, 0.57, 0.667, 31.30
2020-06-18 11:01:49, 1011.4, 22.03, 9.48, 109.1, 6.07, 95.2, 55.5, 58.6, 0.0, 18018, 0.998, 0, 0.92, 1.164, 31.30
2020-06-18 11:01:59, 1011.4, 21.58, 9.50, 108.6, 6.08, 95.8, 55.1, 58.5, 0.0, 18156, 0.998, 0, 1.19, 1.554, 31.30
2020-06-18 11:02:09, 1011.4, 21.37, 9.56, 108.4, 6.10, 96.4, 54.5, 58.5, 0.0, 18347, 0.998, 0, 1.62, 2.157, 31.30
