Log:,MPDEP1- 1 of 1
Report Created:, 2020-07-05 17:04:48
Site:, MPDEP1
GPS:, , 
Log Created:, 2020-07-04 10:14:21
Number Readings:, 65
Battery Type:, SmarTROLL™ Battery Pack
Battery SN:, 400206
Device Type:, SmarTROLL™ MP
Device SN:, 424194
Created, Baro (mbar), Temp (C), RDO (mg/L), RDO Sat (%), pH (pH), ORP (mV), Act Cond (µS/cm), Sp Cond (µS/cm), Salinity (psu), Resist (Ohm-cm), Density (g/cm^3), TDS (ppt), Depth (m), Pressure (psi), Air Temp (C)
2020-07-04 10:14:21, 1003.7, 23.12, 8.46, 99.9, 8.12, 1.5, 97.4, 101.0, 0.0, 10267, 0.998, 0, -0.18, -0.447, 25.80
2020-07-04 10:14:32, 1003.8, 23.16, 8.47, 100.0, 8.09, 7.9, 97.4, 101.0, 0.0, 10264, 0.998, 0, -0.02, -0.218, 25.80
2020-07-04 10:14:42, 1003.7, 23.16, 8.46, 99.9, 8.06, 11.4, 97.4, 100.9, 0.0, 10267, 0.998, 0, 0.33, 0.282, 25.80
2020-07-04 10:14:52, 1003.7, 23.16, 8.46, 99.9, 8.04, 15.2, 97.4, 100.9, 0.0, 10270, 0.998, 0, 0.62, 0.696, 25.80
2020-07-04 10:15:02, 1003.7, 23.16, 8.46, 99.9, 8.05, 15.7, 97.4, 100.9, 0.0, 10271, 0.998, 0, 0.90, 1.092, 25.80
2020-07-04 10:15:12, 1003.7, 23.16, 8.45, 99.8, 8.02, 18.8, 97.3, 100.9, 0.0, 10273, 0.998, 0, 0.95, 1.159, 25.80
2020-07-04 10:15:22, 1003.7, 23.13, 8.44, 99.7, 8.03, 20.9, 97.3, 100.8, 0.0, 10282, 0.998, 0, 1.26, 1.606, 25.80
2020-07-04 10:15:32, 1003.7, 23.12, 8.46, 99.8, 8.03, 22.4, 97.2, 100.8, 0.0, 10288, 0.998, 0, 1.50, 1.941, 25.80
2020-07-04 10:15:42, 1003.7, 23.12, 8.45, 99.7, 8.04, 23.3, 97.1, 100.8, 0.0, 10294, 0.998, 0, 1.90, 2.517, 25.80
2020-07-04 10:15:52, 1003.7, 23.03, 8.45, 99.6, 8.04, 25.1, 97.0, 100.7, 0.0, 10308, 0.998, 0, 2.17, 2.902, 25.80
2020-07-04 10:16:09, 1003.7, 23.03, 8.45, 99.6, 8.04, 27.8, 96.9, 100.7, 0.0, 10316, 0.998, 0, 2.44, 3.279, 25.70
2020-07-04 10:16:19, 1003.8, 23.03, 8.46, 99.6, 8.04, 29.0, 96.9, 100.7, 0.0, 10317, 0.998, 0, 2.66, 3.600, 25.70
2020-07-04 10:16:29, 1003.7, 23.01, 8.45, 99.6, 8.05, 30.2, 96.9, 100.7, 0.0, 10322, 0.998, 0, 2.86, 3.879, 25.70
2020-07-04 10:16:39, 1003.8, 23.00, 8.44, 99.4, 8.05, 31.3, 96.9, 100.7, 0.0, 10323, 0.998, 0, 3.06, 4.167, 25.60
2020-07-04 10:16:49, 1003.7, 23.00, 8.43, 99.3, 8.05, 32.3, 96.9, 100.7, 0.0, 10324, 0.998, 0, 3.25, 4.427, 25.60
2020-07-04 10:16:59, 1003.8, 23.00, 8.43, 99.3, 8.05, 33.2, 96.9, 100.7, 0.0, 10322, 0.998, 0, 3.45, 4.714, 25.60
2020-07-04 10:17:09, 1003.7, 22.98, 8.43, 99.3, 8.06, 34.1, 96.9, 100.8, 0.0, 10321, 0.998, 0, 3.63, 4.980, 25.50
2020-07-04 10:17:19, 1003.8, 22.98, 8.42, 99.1, 8.07, 34.8, 96.9, 100.8, 0.0, 10323, 0.998, 0, 3.77, 5.172, 25.50
2020-07-04 10:17:29, 1003.8, 22.98, 8.42, 99.2, 8.08, 35.3, 96.9, 100.8, 0.0, 10321, 0.998, 0, 4.16, 5.730, 25.40
2020-07-04 10:17:39, 1003.7, 22.94, 8.41, 98.9, 8.09, 35.9, 96.8, 100.7, 0.0, 10333, 0.998, 0, 4.39, 6.054, 25.40
2020-07-04 10:17:49, 1003.7, 22.89, 8.36, 98.3, 8.10, 36.7, 96.7, 100.7, 0.0, 10346, 0.998, 0, 4.69, 6.483, 25.40
2020-07-04 10:17:59, 1003.8, 22.74, 8.31, 97.5, 8.11, 37.9, 96.4, 100.6, 0.0, 10372, 0.998, 0, 4.84, 6.696, 25.30
2020-07-04 10:18:09, 1003.8, 22.67, 8.28, 97.0, 8.11, 39.1, 96.2, 100.6, 0.0, 10390, 0.998, 0, 4.86, 6.724, 25.30
2020-07-04 10:18:19, 1003.8, 22.43, 8.12, 94.9, 8.13, 40.3, 96.0, 100.6, 0.0, 10422, 0.998, 0, 5.17, 7.163, 25.20
2020-07-04 10:18:29, 1003.7, 22.09, 7.74, 89.8, 8.15, 41.7, 95.3, 100.7, 0.0, 10493, 0.998, 0, 5.39, 7.471, 25.20
2020-07-04 10:18:39, 1003.8, 21.31, 7.52, 86.5, 8.17, 43.1, 94.4, 100.5, 0.0, 10599, 0.998, 0, 5.64, 7.833, 25.10
